time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-04-29 10:15:43.514490,eab9edb5-85ec-4c2d-8eb3-2111f3a3e466,KXHIGHNY-25APR30-T73,135796.486,10,-3.5,73.0,74.7,15,85,1,0.0,1.7,74.3,1.7,15.0,0.0,0.0,0.0,0.0,0.0,-40.621,-14.0,-15,0
2025-04-29 10:15:43.620100,8e26996b-ffcf-4574-a6d1-66f7eea015c6,KXHIGHNY-25APR30-T73,135796.38,2,-3.5,73.0,74.7,25,75,1,0.0,1.7,74.3,1.7,25.0,0.0,0.0,0.0,0.0,0.0,-80.472,-24.0,-25,0
2025-04-29 10:15:50.262736,970f2d6c-9776-4919-b7c5-fd51a0455761,KXHIGHNY-25APR30-T73,135789.737,23,-3.5,73.0,74.7,25,75,1,0.0,1.7,74.3,1.7,25.0,0.0,0.0,0.0,0.0,0.0,-80.472,-24.0,-25,0
2025-04-29 10:16:09.009824,3bd46d3b-c79b-42f5-abc6-0bf0e3442cc7,KXHIGHNY-25APR30-T73,135770.99,12,-3.5,73.0,74.7,25,75,0,0.0,1.7,74.3,1.7,25.0,0.0,0.0,0.0,0.0,0.0,-80.472,24.0,25,0
2025-04-29 10:27:27.228908,c6621434-7991-447e-b857-451b5b0e913e,KXHIGHNY-25APR30-T73,135092.771,3,-3.5,73.0,74.7,27,73,1,0.0,1.7,74.3,1.7,27.0,0.0,0.0,0.0,0.0,0.0,-88.988,-26.0,-27,0
2025-04-29 12:12:55.360422,f0937ea0-c2ff-4547-a5d5-8b5c08acc8e7,KXHIGHNY-25APR30-B75.5,128764.64,56,-1.0,74.44,74.7,33,67,1,-1.06,-0.8,78.3,0.26,24.3,0.0,33.0,0.0,0.0,0.0,-192.913,-32.0,-33,0
2025-04-29 12:12:55.360422,e827c199-9b8e-48f4-8007-caa53fb66d8d,KXHIGHNY-25APR30-B75.5,128764.64,4,-1.0,74.504,74.7,33,67,1,-0.996,-0.8,78.3,0.196,21.87,0.0,33.0,0.0,0.0,0.0,-182.856,-32.0,-33,0
2025-04-29 12:12:55.360422,c241ef05-f7fa-4152-ad8f-5a1c18c088a9,KXHIGHNY-25APR30-B75.5,128764.64,1,-1.0,74.566,74.7,33,67,1,-0.934,-0.8,78.3,0.134,19.683,0.0,33.0,0.0,0.0,0.0,-174.035,-32.0,-33,0
2025-04-29 12:12:55.360422,44e843b4-dd84-4fdd-860d-ab7a7b0acf7c,KXHIGHNY-25APR30-B75.5,128764.64,24,-1.0,74.627,74.7,33,67,1,-0.873,-0.8,78.3,0.073,17.715,0.0,33.0,0.0,0.0,0.0,-166.304,-32.0,-33,0
2025-04-29 12:13:16.524940,1ed55d58-845c-498a-9162-7542fcbf3cf1,KXHIGHNY-25APR30-B75.5,128743.475,28,-1.0,74.686,74.7,33,67,1,-0.814,-0.8,78.3,0.014,15.943,0.0,33.0,0.0,0.0,0.0,-159.532,-32.0,-33,0
2025-04-29 14:31:57.103078,afc0514a-b239-416e-91d5-df9bf3a2b750,KXHIGHNY-25APR30-B73.5,120422.897,6,-3.0,74.303,74.7,21,79,0,0.803,1.2,76.3,0.397,14.349,21.0,29.7,0.0,0.0,0.0,-202.873,-78.0,-79,1
2025-04-29 14:32:08.908607,5f65547c-618b-491d-94f3-5531a8bd949a,KXHIGHNY-25APR30-B75.5,120411.091,7,-1.0,74.384,74.7,31,69,0,-1.116,-0.8,78.3,0.316,12.914,18.9,31.0,0.0,0.0,0.0,-195.042,30.0,31,0
2025-04-29 14:32:17.583386,19911887-46a7-45ce-bfb6-8f9d5150271c,KXHIGHNY-25APR30-B77.5,120402.417,6,1.0,75.105,74.7,17,83,0,-2.395,-2.8,80.3,-0.405,11.623,17.01,27.9,17.0,0.0,0.0,-217.746,16.0,17,0
2025-04-29 14:32:28.445234,c53a9271-ef62-4fa4-8aec-fa506ba61b5e,KXHIGHNY-25APR30-B79.5,120391.555,6,3.0,75.413,74.7,5,95,0,-4.087,-4.8,82.3,-0.713,10.46,15.309,25.11,15.3,5.0,0.0,-197.046,4.0,5,0
2025-04-29 14:32:50.531743,16aa7780-99cc-4b1e-9392-cb068f46fab5,KXHIGHNY-25APR30-T73,120369.468,5,-3.5,75.429,74.7,9,91,0,2.429,1.7,74.3,-0.729,9.0,13.778,22.599,13.77,4.5,0.0,-169.258,8.0,9,0
2025-04-29 14:33:45.292089,a37c1629-e0a9-469e-a4da-2f4d2c78f5d7,KXHIGHNY-25APR30-T73,120314.708,1,-3.5,75.391,74.7,9,91,1,2.391,1.7,74.3,-0.691,9.0,12.4,20.339,12.393,4.05,0.0,-149.128,-8.0,-9,0
2025-04-29 14:35:20.380306,b73b0e09-51b6-494e-a475-5198d49f2ce9,KXHIGHNY-25APR30-B75.5,120219.62,16,-1.0,75.413,74.7,31,69,0,-0.087,-0.8,78.3,-0.713,8.1,11.16,31.0,11.154,3.645,0.0,-181.935,29.465,31,0
