time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-02-10 10:29:07.501793,5cdbdd7b-9349-4974-b966-76e206e48e64,KXHIGHNY-25FEB11-B34.5,134992.498,17,-1.0,34.5,35.5,30,70,0,0.0,1.0,35.5,1.0,0.0,0.0,30.0,0.0,0.0,0.0,-102.036,-69.0,-70,1
2025-02-10 11:11:48.847675,95b3174f-e436-4397-abc3-936a9dd13586,KXHIGHNY-25FEB11-T39,132431.152,37,3.5,35.318,35.5,6,94,1,-3.682,-3.5,38.5,0.182,0.0,0.0,27.0,0.0,0.0,6.0,-99.738,-5.0,-6,0
2025-02-10 11:11:48.847675,1832a3d6-32bf-428e-af8e-ec11585d3567,KXHIGHNY-25FEB11-T39,132431.152,9,3.5,35.391,35.5,6,94,1,-3.609,-3.5,38.5,0.109,0.0,0.0,24.3,0.0,0.0,6.0,-88.279,-5.0,-6,0
2025-02-10 11:12:14.106587,65f2671d-744e-4fb0-9246-9b3600234898,KXHIGHNY-25FEB11-T32,132405.893,17,-3.5,34.866,35.5,5,95,1,2.866,3.5,31.5,0.634,5.0,0.0,21.87,0.0,0.0,5.4,-84.625,-4.0,-5,0
2025-02-10 11:12:14.106587,3b570255-7707-4584-bed5-bf2c9136ef1b,KXHIGHNY-25FEB11-T32,132405.893,31,-3.5,34.725,35.5,6,94,1,2.725,3.5,31.5,0.775,6.0,0.0,19.683,0.0,0.0,4.86,-77.085,-5.0,-6,0
2025-02-10 12:30:26.616894,f0939890-423c-4c30-8888-2d0ac5921656,KXHIGHNY-25FEB11-B34.5,127713.383,1,-1.0,34.645,35.5,33,67,0,0.145,1.0,35.5,0.855,5.4,0.0,33.0,0.0,0.0,4.374,-130.946,-66.0,-67,1
2025-02-10 12:30:27.089557,eb6f310b-fcb8-49ca-a9b4-fa62eac10d5f,KXHIGHNY-25FEB11-T39,127712.91,1,3.5,34.866,35.5,6,94,1,-4.134,-3.5,38.5,0.634,4.86,0.0,29.7,0.0,0.0,6.0,-119.151,-5.0,-6,0
2025-02-10 12:33:44.544041,ff1852c5-de60-4482-bc41-1890bb0283ea,KXHIGHNY-25FEB11-B32.5,127515.456,304,-3.0,34.245,35.5,13,87,1,1.745,3.0,33.5,1.255,4.374,13.0,26.73,0.0,0.0,5.4,-136.735,-12.0,-13,0
2025-02-10 12:41:10.636665,567aa048-81d5-47f7-9e6e-8dcb3a19f73d,KXHIGHNY-25FEB11-B32.5,127069.363,36,-3.0,34.195,35.5,13,87,1,1.695,3.0,33.5,1.305,3.937,13.0,24.057,0.0,0.0,4.86,-122.934,-12.0,-13,0
2025-02-10 12:43:50.458565,236561c8-3779-4420-9cc4-23b2c0ac31a9,KXHIGHNY-25FEB11-B38.5,126909.541,44,3.0,36.136,35.5,20,80,1,-2.364,-3.0,39.5,-0.636,2.092,6.909,12.785,0.0,20.0,2.583,-109.842,-19.0,-20,0
2025-02-10 12:43:50.458565,6fd326dd-3cd4-4e67-9924-22dfb3465435,KXHIGHNY-25FEB11-B38.5,126909.541,240,3.0,35.914,35.5,18,82,1,-2.586,-3.0,39.5,-0.414,2.325,7.676,14.205,0.0,18.0,2.87,-110.354,-17.0,-18,0
2025-02-10 12:43:50.458565,9637655b-ab2f-49d0-a4a2-55a6c8c97106,KXHIGHNY-25FEB11-B38.5,126909.541,32,3.0,35.69,35.5,16,84,1,-2.81,-3.0,39.5,-0.19,2.583,8.529,15.784,0.0,16.0,3.189,-112.34,-14.179,-16,0
2025-02-10 12:43:50.458565,d30c92df-4535-4e79-868b-135f16fd9bb5,KXHIGHNY-25FEB11-B38.5,126909.541,74,3.0,35.491,35.5,16,84,1,-3.009,-3.0,39.5,0.009,3.189,10.53,19.486,0.0,16.0,3.937,-136.112,-14.017,-16,0
2025-02-10 12:43:50.458565,d58a2724-05f3-457c-b17d-d0580ca003a5,KXHIGHNY-25FEB11-B38.5,126909.541,123,3.0,35.6,35.5,20,80,1,-2.9,-3.0,39.5,-0.1,3.543,11.7,21.651,0.0,20.0,4.374,-166.207,-18.02,-20,0
2025-02-10 12:43:50.458565,b0a34cd8-8e2a-4f29-852a-1c7c1d411616,KXHIGHNY-25FEB11-B38.5,126909.541,6,3.0,35.589,35.5,16,84,1,-2.911,-3.0,39.5,-0.089,2.87,9.477,17.538,0.0,16.0,3.543,-123.415,-14.336,-16,0
2025-02-10 12:44:08.813922,e2c753c8-3c8b-4f1d-acc9-a1dfb1dc8c79,KXHIGHNY-25FEB11-B36.5,126891.186,25,1.0,36.313,35.5,38,62,1,-0.187,-1.0,37.5,-0.813,1.883,6.218,11.506,38.0,18.0,2.325,-232.879,-37.0,-38,0
2025-02-10 12:44:08.813922,9d61e25b-4104-4383-aea0-baa54e67c4bf,KXHIGHNY-25FEB11-B36.5,126891.186,193,1.0,36.328,35.5,40,60,1,-0.172,-1.0,37.5,-0.828,1.695,5.596,10.356,40.0,16.2,2.092,-228.954,-39.0,-40,0
2025-02-10 12:44:08.813922,74545a80-c609-4984-ab57-d7e16da31d66,KXHIGHNY-25FEB11-B36.5,126891.186,14,1.0,36.337,35.5,40,60,1,-0.163,-1.0,37.5,-0.837,1.525,5.036,9.32,40.0,14.58,1.883,-217.406,-39.0,-40,0
2025-02-10 12:44:08.813922,452b5cc0-e2ea-479b-8eb9-37b2bc144014,KXHIGHNY-25FEB11-B36.5,126891.186,9,1.0,36.347,35.5,40,60,1,-0.153,-1.0,37.5,-0.847,1.373,4.533,8.388,40.0,13.122,1.695,-207.354,-39.0,-40,0
2025-02-10 13:52:28.043809,40b372ef-3a40-4bf3-9116-0cc650560ebc,KXHIGHNY-25FEB11-B38.5,122791.956,156,3.0,36.459,35.5,10,90,0,-2.041,-3.0,39.5,-0.959,0.811,2.677,4.953,23.62,10.0,1.001,-108.103,8.032,10,0
2025-02-10 13:52:28.043809,14bf3ef6-16b9-4ba1-a56b-d91e5d2d116d,KXHIGHNY-25FEB11-B38.5,122791.956,25,3.0,36.692,35.5,14,86,0,-1.808,-3.0,39.5,-1.192,0.729,2.409,4.458,21.258,14.0,0.901,-110.382,12.02,14,0
2025-02-10 13:52:28.043809,52e07b26-ad93-40a0-b4eb-b3c9d943e500,KXHIGHNY-25FEB11-B38.5,122791.956,66,3.0,36.411,35.5,10,90,0,-2.089,-3.0,39.5,-0.911,0.901,2.974,5.503,26.244,10.0,1.112,-121.427,8.028,10,0
2025-02-10 13:52:28.043809,ae6560d8-66ce-422b-8fdb-233ced707611,KXHIGHNY-25FEB11-B38.5,122791.956,1,3.0,36.365,35.5,10,90,0,-2.135,-3.0,39.5,-0.865,1.001,3.304,6.115,29.16,10.0,1.235,-136.661,8.045,10,0
2025-02-10 13:52:28.043809,c38ea67a-a604-4c03-8158-54a677626d61,KXHIGHNY-25FEB11-B38.5,122791.956,240,3.0,36.398,35.5,12,88,0,-2.102,-3.0,39.5,-0.898,1.112,3.672,6.794,32.4,12.0,1.373,-160.858,10.071,12,0
2025-02-10 13:52:28.043809,c44c3574-c11e-4097-abcf-415cb9553d6a,KXHIGHNY-25FEB11-B38.5,122791.956,31,3.0,36.42,35.5,14,86,0,-2.08,-3.0,39.5,-0.92,1.235,4.08,7.549,36.0,14.0,1.525,-187.855,12.069,14,0
2025-02-10 15:11:27.875037,1cee540d-6be4-4b5c-9c10-b7abbeadf478,KXHIGHNY-25FEB11-T32,118052.125,1,-3.5,36.226,35.5,5,95,1,4.226,3.5,31.5,-0.726,5.0,2.168,4.012,19.132,12.6,0.811,-103.518,-4.0,-5,0
2025-02-10 15:11:37.061007,a7d4b2d6-f47c-4731-9a59-e19cad67bd13,KXHIGHNY-25FEB11-B32.5,118042.939,1,-3.0,35.409,35.5,13,87,1,2.909,3.0,33.5,0.091,4.5,13.0,3.611,17.219,11.34,0.729,-121.06,-12.0,-13,0
2025-02-10 15:11:44.631241,29c1c60a-baa8-4b42-9e0d-fc7c6d817b4b,KXHIGHNY-25FEB11-B34.5,118035.369,1,-1.0,35.028,35.5,36,64,1,0.528,1.0,35.5,0.472,4.05,11.7,36.0,15.497,10.206,0.657,-229.352,63.0,64,1
2025-02-10 15:19:18.755326,f56becde-9970-49cc-956f-9f6604451130,KXHIGHNY-25FEB11-B34.5,117581.245,10,-1.0,35.002,35.5,36,64,1,0.502,1.0,35.5,0.498,3.645,10.53,36.0,13.947,9.185,0.591,-215.324,63.0,64,1
2025-02-10 15:19:18.755326,3f0f3f2b-d63a-497e-b939-be9f06a5b412,KXHIGHNY-25FEB11-B34.5,117581.245,29,-1.0,34.97,35.5,37,63,1,0.47,1.0,35.5,0.53,3.28,9.477,37.0,12.552,8.267,0.532,-207.696,62.0,63,1
2025-02-10 15:21:58.826726,6b9b4d34-6fc3-40b0-a82b-6b6d7c90933e,KXHIGHNY-25FEB11-B32.5,117421.173,12,-3.0,34.919,35.5,8,92,0,2.419,3.0,33.5,0.581,2.391,8.0,26.973,9.151,6.027,0.388,-138.308,7.0,8,0
2025-02-10 15:21:58.826726,5c3991f1-b319-4552-a11b-da2fe090f090,KXHIGHNY-25FEB11-B32.5,117421.173,1000,-3.0,34.879,35.5,8,92,0,2.379,3.0,33.5,0.621,2.152,8.0,24.276,8.236,5.424,0.349,-121.88,7.0,8,0
2025-02-10 15:21:58.826726,e0eb582e-e501-4beb-8463-a8305147f1a5,KXHIGHNY-25FEB11-B32.5,117421.173,43,-3.0,34.99,35.5,8,92,0,2.49,3.0,33.5,0.51,2.952,8.0,33.3,11.297,7.44,0.479,-178.537,7.0,8,0
2025-02-10 15:21:58.826726,9db7eec3-5f88-4161-9ec0-9f54e2a5beea,KXHIGHNY-25FEB11-B32.5,117421.173,1,-3.0,34.956,35.5,8,92,0,2.456,3.0,33.5,0.544,2.657,8.0,29.97,10.167,6.696,0.431,-157.087,7.0,8,0
2025-02-10 15:22:51.308988,2b047ddf-6830-49a0-9898-9bd046860cec,KXHIGHNY-25FEB11-B34.5,117368.691,6,-1.0,34.796,35.5,34,66,1,0.296,1.0,35.5,0.704,1.937,7.2,34.0,7.412,4.881,0.314,-157.613,65.0,66,1
