time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2025-05-12 10:02:04.372442,c549cda3-3488-4fa9-aa39-b9b14e7c66c3,KXHIGHNY-25MAY13-B74.5,136615.628,7,1.0,74.5,41,59,1,66.6,-7.9,-11.2,-6.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,0.0,-7.9,36.0,0.6,0.0,0,0,0,41,0,0,-152.256,-40.0,-41,0
2025-05-12 10:02:04.372442,0aabd168-6f4f-4f15-866f-8390d3656b43,KXHIGHNY-25MAY13-B74.5,136615.628,16,1.0,74.5,34,66,1,66.6,-7.9,-11.2,-6.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,0.0,-7.9,36.0,0.6,0.0,0,0,0,34,0,0,-119.896,-33.0,-34,0
2025-05-12 10:15:42.950305,b1f718d4-650a-457d-adda-55d19e02414f,KXHIGHNY-25MAY13-T70,135797.05,10,-5.0,72.58,16,84,1,66.6,-1.9,-5.2,-0.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,4.08,-5.98,36.0,0.6,0.0,16,0,0,34,0,0,-164.258,83.0,84,1
2025-05-12 10:15:42.950305,2470a838-59ee-413c-aeb7-59b0e7e80c3a,KXHIGHNY-25MAY13-T70,135797.05,26,-5.0,71.9,26,74,1,66.6,-1.9,-5.2,-0.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,3.4,-5.3,36.0,0.6,0.0,26,0,0,34,0,0,-204.607,73.0,74,1
2025-05-12 10:15:43.212742,ec597da8-2f80-42c3-b90d-0c8dc130bba9,KXHIGHNY-25MAY13-B74.5,135796.787,5,1.0,70.167,10,90,0,66.6,-7.9,-11.2,-6.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,-4.333,-3.567,36.0,0.6,0.0,26,0,0,10,0,0,-107.736,8.998,10,0
2025-05-12 10:15:43.212742,dba89115-9ca9-4040-8ab4-7a45a032a48c,KXHIGHNY-25MAY13-B74.5,135796.787,32,1.0,70.043,9,91,0,66.6,-7.9,-11.2,-6.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,-4.457,-3.443,36.0,0.6,0.0,26,0,0,9,0,0,-104.486,7.998,9,0
2025-05-12 10:15:49.192676,72e6a5e2-85f1-47be-88d8-80776eb013b5,KXHIGHNY-25MAY13-B74.5,135790.807,18,1.0,70.043,9,91,0,66.6,-7.9,-11.2,-6.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,-4.457,-3.443,36.0,0.6,0.0,26,0,0,9,0,0,-104.486,7.998,9,0
2025-05-12 10:16:07.843202,39e32761-e3f5-46e8-bbf1-229c73cf7083,KXHIGHNY-25MAY13-T70,135772.157,28,-5.0,69.58,41,59,0,66.6,-1.9,-5.2,-0.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,1.08,-2.98,36.0,0.6,0.0,41,0,0,9,0,0,-172.031,-58.0,-59,1
2025-05-12 10:16:08.007895,35f67057-a00a-4541-b496-2cdec91f8c71,KXHIGHNY-25MAY13-T70,135771.992,13,-5.0,69.58,41,59,0,66.6,-1.9,-5.2,-0.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,1.08,-2.98,36.0,0.6,0.0,41,0,0,9,0,0,-172.031,-58.0,-59,1
2025-05-12 10:17:06.642800,74bd8541-6fdc-402b-98f6-05b29c005b70,KXHIGHNY-25MAY13-T70,135713.357,20,-5.0,69.602,40,60,0,66.6,-1.9,-5.2,-0.4,-1.5,28.8,17.1,100,14,126.23,21.6,14.7,5,5,1.102,-3.002,36.0,0.6,0.0,40,0,0,9,0,0,-167.33,-59.0,-60,1
