time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,day_forecast_apparent_temperature_strike_dev,day_forecast_dew_point_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2025-02-01 10:12:28.996191,92f858cf-96d4-40f0-ab29-7b8a50e23627,KXHIGHNY-25FEB02-B33.5,135991.004,13,-1.0,33.5,11,89,0,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,0.0,-5.5,69.0,0.4,0.0,0,0,11,0,0,0,-26.377,10.0,11,0
2025-02-01 10:12:29.102932,5a951281-7ed6-4442-b99f-7ac767a0a453,KXHIGHNY-25FEB02-B33.5,135990.897,34,-1.0,33.5,11,89,0,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,0.0,-5.5,69.0,0.4,0.0,0,0,11,0,0,0,-26.377,10.0,11,0
2025-02-01 10:12:29.279325,6a23cdf9-ebd5-4dee-8324-2fcb659b83ee,KXHIGHNY-25FEB02-B35.5,135990.721,22,1.0,34.812,21,79,0,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-0.688,-6.812,69.0,0.4,0.0,0,0,11,21,0,0,-90.312,20.0,21,0
2025-02-01 10:12:29.437769,cfeed50a-0c0f-4e44-bf13-b5efc287fb18,KXHIGHNY-25FEB02-B37.5,135990.562,18,3.0,36.235,36,64,1,35.6,-1.9,-10.7,-14.6,-11.3,-1.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-1.265,-8.235,69.0,0.4,0.0,0,0,11,21,36,0,-219.319,-35.0,-36,0
2025-02-01 10:12:29.733994,70d498d4-c4ca-4b9c-bdab-75e69f3ef419,KXHIGHNY-25FEB02-T38,135990.266,25,5.0,37.06,23,77,1,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.44,-9.06,69.0,0.4,0.0,0,0,11,21,36,23,-291.435,-22.0,-23,0
2025-02-01 10:12:29.733994,686c0651-c4f5-408c-9482-31d17489fd35,KXHIGHNY-25FEB02-T38,135990.266,10,5.0,36.759,13,87,1,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.741,-8.759,69.0,0.4,0.0,0,0,11,21,36,13,-252.663,-12.0,-13,0
2025-02-01 10:12:34.868712,0c6265d1-1861-4200-ac2a-a41eed5700a7,KXHIGHNY-25FEB02-B35.5,135985.131,18,1.0,36.759,21,79,0,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.259,-8.759,69.0,0.4,0.0,0,0,11,21,36,13,-252.663,17.164,21,0
2025-02-01 10:18:29.079338,7e5ac1b4-26e2-4156-aa41-447036806e6d,KXHIGHNY-25FEB02-B33.5,135630.921,5,-1.0,36.842,9,91,0,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.342,-8.842,69.0,0.4,0.0,0,0,9,21,36,13,-246.061,8.0,9,0
2025-02-01 10:18:29.079338,17991731-eb39-4f4f-af84-2be219d59c62,KXHIGHNY-25FEB02-B33.5,135630.921,42,-1.0,36.885,8,92,0,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.385,-8.885,69.0,0.4,0.0,0,0,8,21,36,13,-242.922,7.0,8,0
2025-02-01 10:18:29.409578,7492718e-c44c-4a78-bcb0-e9f63f3b08d4,KXHIGHNY-25FEB02-T38,135630.59,24,5.0,37.375,31,69,1,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.125,-9.375,69.0,0.4,0.0,0,0,8,21,36,31,-316.031,-30.0,-31,0
2025-02-01 10:18:29.409578,e303ff72-b0f0-4839-a9ca-830f2dbb276c,KXHIGHNY-25FEB02-T38,135630.59,10,5.0,37.128,21,79,1,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.372,-9.128,69.0,0.4,0.0,0,0,8,21,36,21,-273.512,-19.974,-21,0
2025-02-01 10:20:44.743510,a9034fb6-1c12-4ad3-bc4a-ce1a35aaaa93,KXHIGHNY-25FEB02-T38,135495.256,16,5.0,37.48,36,64,0,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.02,-9.48,69.0,0.4,0.0,0,0,8,21,36,36,-338.584,34.979,36,0
2025-02-01 10:21:24.119326,5b8169db-d7ab-45fd-a6f4-e4077563a882,KXHIGHNY-25FEB02-B37.5,135455.881,5,3.0,37.481,38,62,1,35.6,-1.9,-10.7,-14.6,-11.3,-1.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-0.019,-9.481,69.0,0.4,0.0,0,0,8,21,38,36,-347.805,-37.0,-38,0
2025-02-01 10:24:27.249203,c933fcd3-0039-4c30-9980-0a496f65af82,KXHIGHNY-25FEB02-B37.5,135272.751,15,3.0,37.481,39,61,1,35.6,-1.9,-10.7,-14.6,-11.3,-1.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-0.019,-9.481,69.0,0.4,0.0,0,0,8,21,39,36,-352.456,-38.0,-39,0
2025-02-01 10:27:13.254402,e9df3d49-7a43-4154-bbe5-867c6db14e8f,KXHIGHNY-25FEB02-B35.5,135106.746,92,1.0,37.39,26,74,1,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.89,-9.39,69.0,0.4,0.0,0,0,8,26,39,36,-373.232,-22.607,-26,0
2025-02-01 10:27:13.254402,dd80dced-2a39-4039-8260-8dd0ef77465c,KXHIGHNY-25FEB02-B35.5,135106.746,240,1.0,37.356,28,72,1,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.856,-9.356,69.0,0.4,0.0,0,0,8,28,39,36,-381.823,-25.463,-28,0
2025-02-01 10:27:13.254402,c4a9a90a-97ad-4757-a969-5b3ee7bf916a,KXHIGHNY-25FEB02-B35.5,135106.746,240,1.0,37.323,30,70,1,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.823,-9.323,69.0,0.4,0.0,0,0,8,30,39,36,-390.557,-26.184,-30,0
2025-02-01 10:27:21.679698,166578ef-a406-426f-9ded-d66afae63579,KXHIGHNY-25FEB02-B33.5,135098.32,240,-1.0,37.257,10,90,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.757,-9.257,69.0,0.4,0.0,0,0,10,30,39,36,-396.947,-9.0,-10,0
2025-02-01 10:27:21.679698,30070920-771b-49f0-b273-b31b1b0c9789,KXHIGHNY-25FEB02-B33.5,135098.32,45,-1.0,37.323,8,92,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.823,-9.323,69.0,0.4,0.0,0,0,8,30,39,36,-390.557,-7.0,-8,0
2025-02-01 10:27:21.679698,86cc9385-e8bc-43f4-ba89-529efb66d2c6,KXHIGHNY-25FEB02-B33.5,135098.32,207,-1.0,37.192,12,88,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.692,-9.192,69.0,0.4,0.0,0,0,12,30,39,36,-403.74,-11.0,-12,0
2025-02-01 10:27:21.679698,744aefe4-80ef-406e-bbed-fb77b50f271f,KXHIGHNY-25FEB02-B33.5,135098.32,33,-1.0,37.323,8,92,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.823,-9.323,69.0,0.4,0.0,0,0,8,30,39,36,-390.557,-7.0,-8,0
2025-02-01 10:27:38.439894,44cf71d1-5a1d-4ad4-ac44-197b99ea3e50,KXHIGHNY-25FEB02-B33.5,135081.56,240,-1.0,37.289,9,91,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.789,-9.289,69.0,0.4,0.0,0,0,9,30,39,36,-393.697,-7.948,-9,0
2025-02-01 10:27:38.439894,4047a9c7-7506-4871-b74d-36b0cfde9b87,KXHIGHNY-25FEB02-B33.5,135081.56,14,-1.0,37.357,7,93,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.857,-9.357,69.0,0.4,0.0,0,0,7,30,39,36,-387.543,-5.964,-7,0
2025-02-01 10:27:45.757875,4abd7d9a-cd77-401f-8f84-f2feaf10992a,KXHIGHNY-25FEB02-B35.5,135074.242,43,1.0,37.374,29,71,0,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.874,-9.374,69.0,0.4,0.0,0,0,7,29,39,36,-383.159,25.668,29,0
2025-02-01 10:27:45.881233,473875ec-f94e-4b5a-a7a6-f014b6199a47,KXHIGHNY-25FEB02-B35.5,135074.119,240,1.0,37.374,29,71,0,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.874,-9.374,69.0,0.4,0.0,0,0,7,29,39,36,-383.159,25.703,29,0
2025-02-01 10:27:51.402013,ba00df9c-8c39-471e-8964-9ab5e28edad2,KXHIGHNY-25FEB02-B35.5,135068.598,72,1.0,37.374,29,71,0,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.874,-9.374,69.0,0.4,0.0,0,0,7,29,39,36,-383.159,25.704,29,0
2025-02-01 10:28:35.243176,bbb31684-519e-48ad-a11d-1038422d7289,KXHIGHNY-25FEB02-B33.5,135024.757,5,-1.0,37.305,9,91,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.805,-9.305,69.0,0.4,0.0,0,0,9,29,39,36,-389.312,-7.43,-9,0
2025-02-01 10:28:35.243176,32a808c5-00b8-4353-8f69-f448fd5cf34e,KXHIGHNY-25FEB02-B33.5,135024.757,240,-1.0,37.239,11,89,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.739,-9.239,69.0,0.4,0.0,0,0,11,29,39,36,-395.914,-9.687,-11,0
2025-02-01 10:28:35.243176,3087817e-63f0-481c-be5d-427281e45293,KXHIGHNY-25FEB02-B33.5,135024.757,14,-1.0,37.305,9,91,1,35.6,2.1,-6.7,-10.6,-7.3,2.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,3.805,-9.305,69.0,0.4,0.0,0,0,9,29,39,36,-389.312,-7.702,-9,0
2025-02-01 10:29:13.165929,0a9a8579-c2aa-42cf-a875-4a08ac86c463,KXHIGHNY-25FEB02-B37.5,134986.834,17,3.0,37.296,34,66,0,35.6,-1.9,-10.7,-14.6,-11.3,-1.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-0.204,-9.296,69.0,0.4,0.0,0,0,9,29,34,36,-366.33,33.0,34,0
2025-02-01 10:29:19.935539,38550008-8092-4703-a2c1-abcd422f43c6,KXHIGHNY-25FEB02-T38,134980.064,21,5.0,36.968,22,78,1,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.532,-8.968,69.0,0.4,0.0,0,0,9,29,34,22,-305.326,-20.94,-22,0
2025-02-01 10:30:34.548625,2def3b53-757d-47bf-8d6b-3e12b6aff165,KXHIGHNY-25FEB02-T38,134905.451,79,5.0,36.968,22,78,1,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.532,-8.968,69.0,0.4,0.0,0,0,9,29,34,22,-305.326,-20.893,-22,0
2025-02-01 10:30:34.671990,b159d977-5096-4d12-b29a-03be14463bf6,KXHIGHNY-25FEB02-T38,134905.328,17,5.0,37.096,27,73,1,35.6,-3.9,-12.7,-16.6,-13.3,-3.9,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,-2.404,-9.096,69.0,0.4,0.0,0,0,9,29,34,27,-326.31,-25.892,-27,0
2025-02-01 10:33:26.628616,586eb09d-abdf-4107-8309-94185b26a306,KXHIGHNY-25FEB02-B35.5,134733.371,73,1.0,37.163,25,75,0,35.6,0.1,-8.7,-12.6,-9.3,0.1,-7.6,29.5,18.1,100,0,19752.6,42.5,20.8,100,0,1.663,-9.163,69.0,0.4,0.0,0,0,9,25,34,27,-309.131,21.707,25,0
