time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2025-04-08 11:36:24.389951,8e990665-1f63-4781-8fbb-8192270a8ed5,KXHIGHNY-25APR09-B47.5,130955.61,2,-3.0,47.5,17,83,1,49.1,1.6,-11.8,-6.4,8.0,41.4,22.0,10,0,43382.12,45.0,30.7,13,0,0.0,1.6,0.0,0.0,0.0,0,17,0,0,0,0,-48.165,-16.0,-17,0
2025-04-08 11:36:29.049191,9edf5d8e-9d29-4eac-b8e3-9be2cadfbf50,KXHIGHNY-25APR09-B49.5,130950.951,2,-1.0,48.65,23,77,1,49.1,-0.4,-13.8,-8.4,8.0,41.4,22.0,10,0,43382.12,45.0,30.7,13,0,-0.85,0.45,0.0,0.0,0.0,0,17,23,0,0,0,-120.281,76.0,77,1
2025-04-08 11:43:54.580185,17f16b60-5a34-4d91-bc20-f07575c780df,KXHIGHNY-25APR09-B49.5,130505.42,54,-1.0,48.65,23,77,1,49.1,-0.4,-13.8,-8.4,8.0,41.4,22.0,10,0,43382.12,45.0,30.7,13,0,-0.85,0.45,0.0,0.0,0.0,0,17,23,0,0,0,-120.281,76.0,77,1
2025-04-08 11:56:42.978053,c4014ed5-c40b-4e4f-9a50-fadc68af9f91,KXHIGHNY-25APR09-B47.5,129737.022,54,-3.0,48.65,17,83,1,49.1,1.6,-11.8,-6.4,8.0,41.4,22.0,10,0,43382.12,45.0,30.7,13,0,1.15,0.45,0.0,0.0,0.0,0,17,23,0,0,0,-120.281,-16.0,-17,0
2025-04-08 12:02:20.972416,4741927e-7942-4dfb-9b5e-09fbfea78f64,KXHIGHNY-25APR09-B49.5,129399.028,5,-1.0,48.69,25,75,0,49.1,-0.4,-13.8,-6.0,5.6,41.4,22.0,10,0,43382.12,45.7,31.5,21,0,-0.81,0.41,0.0,0.0,0.0,0,17,25,0,0,0,-128.637,-74.0,-75,1
2025-04-08 14:10:00.532294,00f90c43-18d6-4a1f-9ae6-6cfa880e9e1c,KXHIGHNY-25APR09-B49.5,121739.468,2,-1.0,48.82,33,67,1,49.1,-0.4,-13.8,-5.1,4.7,41.4,22.0,10,0,43382.12,50.8,34.6,46,0,-0.68,0.28,0.0,0.0,0.0,0,17,33,0,0,0,-163.549,65.955,67,1
2025-04-08 15:04:48.356665,f79a34bb-d63a-48ff-a008-0fdd7db706f6,KXHIGHNY-25APR09-B49.5,118451.643,5,-1.0,48.952,45,55,1,49.1,-0.4,-13.8,-3.9,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,-0.548,0.148,0.0,0.0,0.0,0,17,45,0,0,0,-219.464,53.275,55,1
2025-04-08 15:04:48.356665,56f2619f-b22b-4d06-80fd-c42a4889993d,KXHIGHNY-25APR09-B49.5,118451.643,1,-1.0,48.96,46,54,1,49.1,-0.4,-13.8,-3.9,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,-0.54,0.14,0.0,0.0,0.0,0,17,46,0,0,0,-224.282,51.912,54,1
2025-04-08 15:04:55.407026,9f17096c-9896-4fd3-b842-40cdcf8ea786,KXHIGHNY-25APR09-B51.5,118444.593,5,1.0,49.867,35,65,1,49.1,-2.4,-15.8,-5.9,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,-1.633,-0.767,0.0,0.0,0.0,0,17,46,35,0,0,-348.719,-34.0,-35,0
2025-04-08 15:07:23.925013,7f3a9169-735a-4cc1-9b6e-9f4d06b7074d,KXHIGHNY-25APR09-B51.5,118296.075,18,1.0,49.884,36,64,1,49.1,-2.4,-15.8,-5.9,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,-1.616,-0.784,0.0,0.0,0.0,0,17,46,36,0,0,-353.289,-34.198,-36,0
2025-04-08 15:10:03.643560,90886b80-c4dc-4e0a-8a00-d83fea0623db,KXHIGHNY-25APR09-B47.5,118136.356,5,-3.0,49.685,26,74,1,49.1,1.6,-11.8,-1.9,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,2.185,-0.585,0.0,0.0,0.0,0,26,46,36,0,0,-389.835,-25.0,-26,0
2025-04-08 15:12:43.275177,08177c77-4b79-474d-8767-69c11b9ab504,KXHIGHNY-25APR09-B51.5,117976.725,5,1.0,49.685,36,64,0,49.1,-2.4,-15.8,-5.9,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,-1.815,-0.585,0.0,0.0,0.0,0,26,46,36,0,0,-389.835,34.25,36,0
2025-04-08 15:34:02.802848,c806bcd6-f6e3-449e-942f-642406b4afa7,KXHIGHNY-25APR09-B49.5,116697.197,4,-1.0,49.696,40,60,1,49.1,-0.4,-13.8,-3.9,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,0.196,-0.596,0.0,0.0,0.0,0,26,40,36,0,0,-361.272,58.453,60,1
2025-04-08 15:45:49.781666,f9c8ad45-5a2f-4ade-b2a5-6e3733b5d26c,KXHIGHNY-25APR09-T47,115990.218,250,-5.0,49.127,16,84,1,49.1,3.6,-9.8,0.1,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,3.627,-0.027,0.0,0.0,0.0,16,26,40,36,0,0,-405.634,-15.0,-16,0
2025-04-08 15:45:49.781666,d64bb3e9-1132-45fc-b21d-41ab7f68e7d6,KXHIGHNY-25APR09-T47,115990.218,21,-5.0,48.844,26,74,1,49.1,3.6,-9.8,0.1,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,3.344,0.256,0.0,0.0,0.0,26,26,40,36,0,0,-445.983,-25.0,-26,0
2025-04-08 15:45:49.781666,713643de-a522-43c3-8094-379cd56dd82a,KXHIGHNY-25APR09-T47,115990.218,10,-5.0,49.127,16,84,1,49.1,3.6,-9.8,0.1,3.5,41.4,22.0,10,0,43382.12,47.5,31.4,47,0,3.627,-0.027,0.0,0.0,0.0,16,26,40,36,0,0,-405.634,-15.0,-16,0
