time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-05-01 10:00:11.866830,06b58919-0cfd-4102-b7a0-65c701540a8f,KXHIGHNY-25MAY02-B79.5,136728.133,50,-1.0,79.5,83.0,69,31,1,0.0,3.5,78.0,3.5,0.0,0.0,69.0,0.0,0.0,0.0,-292.153,-68.0,-69,0
2025-05-01 10:16:53.778016,609644fc-1944-4745-9fa9-afb783ed03e7,KXHIGHNY-25MAY02-B81.5,135726.222,4,1.0,80.041,83.0,23,77,1,-1.459,1.5,80.0,2.959,0.0,0.0,62.1,23.0,0.0,0.0,-328.511,-22.0,-23,0
2025-05-01 10:28:30.484994,7d7ca564-0ba4-40fb-9430-2a0700fce13d,KXHIGHNY-25MAY02-B79.5,135029.515,66,-1.0,80.271,83.0,33,67,1,0.771,3.5,78.0,2.729,0.0,0.0,33.0,20.7,0.0,0.0,-178.109,-32.0,-33,0
2025-05-01 10:28:30.484994,62a44c8f-3bbd-444d-9c52-088019212b18,KXHIGHNY-25MAY02-B79.5,135029.515,1,-1.0,80.222,83.0,33,67,1,0.722,3.5,78.0,2.778,0.0,0.0,33.0,18.63,0.0,0.0,-169.873,-32.0,-33,0
2025-05-01 10:28:30.484994,3021d71f-def5-4a68-9ce6-a7edd895c0bd,KXHIGHNY-25MAY02-B79.5,135029.515,1,-1.0,80.174,83.0,33,67,1,0.674,3.5,78.0,2.826,0.0,0.0,33.0,16.767,0.0,0.0,-162.658,-32.0,-33,0
2025-05-01 10:28:44.031565,83c5e829-6da0-4883-be12-55a87a0c1fea,KXHIGHNY-25MAY02-B79.5,135015.968,30,-1.0,80.115,83.0,34,66,1,0.615,3.5,78.0,2.885,0.0,0.0,34.0,15.09,0.0,0.0,-160.852,-33.0,-34,0
2025-05-01 10:28:52.612959,5823fd80-deeb-46c7-93d1-ed87d74b4348,KXHIGHNY-25MAY02-B79.5,135007.387,2,-1.0,80.071,83.0,34,66,1,0.571,3.5,78.0,2.929,0.0,0.0,34.0,13.581,0.0,0.0,-155.326,-33.0,-34,0
2025-05-01 10:49:53.685673,81442fc3-9d84-4c5d-bc1d-20c784da8367,KXHIGHNY-25MAY02-B79.5,133746.314,50,-1.0,80.029,83.0,34,66,1,0.529,3.5,78.0,2.971,0.0,0.0,34.0,12.223,0.0,0.0,-150.495,-32.996,-34,0
2025-05-01 11:07:11.821734,927104a4-c66f-4fd0-8d23-698568a16aa4,KXHIGHNY-25MAY02-B81.5,132708.178,106,1.0,80.399,83.0,25,75,1,-1.101,1.5,80.0,2.601,0.0,0.0,30.6,25.0,0.0,0.0,-185.154,-24.0,-25,0
2025-05-01 11:07:15.223571,0f2f1f5f-d910-4256-bdad-5f596e2a75b1,KXHIGHNY-25MAY02-B79.5,132704.776,1,-1.0,80.296,83.0,34,66,1,0.796,3.5,78.0,2.704,0.0,0.0,34.0,22.5,0.0,0.0,-189.95,-32.992,-34,0
2025-05-01 11:07:21.246075,072a30c4-1f9f-43f6-a204-833337a496dd,KXHIGHNY-25MAY02-B79.5,132698.754,47,-1.0,80.247,83.0,34,66,1,0.747,3.5,78.0,2.753,0.0,0.0,34.0,20.25,0.0,0.0,-180.811,-32.984,-34,0
2025-05-01 11:07:35.620334,d178d1d9-70ca-4eea-83fd-1d11d680bb3c,KXHIGHNY-25MAY02-B79.5,132684.38,119,-1.0,80.185,83.0,35,65,1,0.685,3.5,78.0,2.815,0.0,0.0,35.0,18.225,0.0,0.0,-177.341,-33.984,-35,0
2025-05-01 11:07:49.313486,73c5c30c-101e-4a9b-a85d-e63386394699,KXHIGHNY-25MAY02-B81.5,132670.687,53,1.0,80.385,83.0,25,75,1,-1.115,1.5,80.0,2.615,0.0,0.0,31.5,25.0,0.0,0.0,-189.147,-24.0,-25,0
2025-05-01 11:08:23.242417,946ef77b-f8b2-4a57-a25e-018b17067764,KXHIGHNY-25MAY02-B79.5,132636.758,20,-1.0,80.283,83.0,35,65,1,0.783,3.5,78.0,2.717,0.0,0.0,35.0,22.5,0.0,0.0,-194.491,-33.984,-35,0
2025-05-01 11:08:31.262786,1d9aa276-396c-4f61-8623-98631cb524ea,KXHIGHNY-25MAY02-B81.5,132628.737,5,1.0,80.385,83.0,25,75,1,-1.115,1.5,80.0,2.615,0.0,0.0,31.5,25.0,0.0,0.0,-189.147,-24.0,-25,0
2025-05-01 11:08:46.540596,14c42bfd-435f-49e0-ba27-814405523a77,KXHIGHNY-25MAY02-B79.5,132613.459,1,-1.0,80.233,83.0,35,65,1,0.733,3.5,78.0,2.767,0.0,0.0,35.0,20.25,0.0,0.0,-185.352,-33.981,-35,0
2025-05-01 11:08:46.540596,689dda3b-61b4-4e6b-a889-79a49cbc6b55,KXHIGHNY-25MAY02-B79.5,132613.459,1,-1.0,80.283,83.0,35,65,1,0.783,3.5,78.0,2.717,0.0,0.0,35.0,22.5,0.0,0.0,-194.491,-33.968,-35,0
2025-05-01 11:10:40.394561,1be29358-ab91-4d4d-98e2-5456d29d05a4,KXHIGHNY-25MAY02-B81.5,132499.605,25,1.0,80.404,83.0,26,74,1,-1.096,1.5,80.0,2.596,0.0,0.0,31.5,26.0,0.0,0.0,-193.385,-25.0,-26,0
2025-05-01 11:21:43.236253,ec94d89f-d6ad-461a-8836-cb2e4ec7442b,KXHIGHNY-25MAY02-T77,131836.764,5,-3.5,80.16,83.0,4,96,0,3.16,6.0,74.0,2.84,4.0,0.0,28.35,23.4,0.0,0.0,-174.139,3.0,4,0
2025-05-01 11:33:19.945593,c5e14396-1d72-4026-a327-b7a09672f558,KXHIGHNY-25MAY02-B79.5,131140.054,9,-1.0,80.095,83.0,31,69,0,0.595,3.5,78.0,2.905,3.6,0.0,31.0,21.06,0.0,0.0,-175.243,29.953,31,0
2025-05-01 11:33:19.945593,6299930c-358f-4379-88e0-7603eb5a74a8,KXHIGHNY-25MAY02-B79.5,131140.054,22,-1.0,80.071,83.0,30,70,0,0.571,3.5,78.0,2.929,3.24,0.0,30.0,18.954,0.0,0.0,-161.608,28.955,30,0
2025-05-01 11:33:19.945593,126bca77-1691-4374-8b2a-931aa27d95a3,KXHIGHNY-25MAY02-B79.5,131140.054,9,-1.0,80.016,83.0,32,68,0,0.516,3.5,78.0,2.984,2.916,0.0,32.0,17.059,0.0,0.0,-162.414,30.957,32,0
2025-05-01 11:43:09.294962,569bea6c-eb94-402b-aaf9-f21b267039da,KXHIGHNY-25MAY02-B81.5,130550.705,40,1.0,80.27,83.0,25,75,1,-1.23,1.5,80.0,2.73,2.624,0.0,28.8,25.0,0.0,0.0,-179.783,-24.0,-25,0
2025-05-01 11:46:22.560934,f6a3c238-36a6-4b78-baae-a8f5ee3e9f97,KXHIGHNY-25MAY02-B83.5,130357.439,100,3.0,81.006,83.0,15,85,1,-2.494,-0.5,82.0,1.994,2.362,0.0,25.92,22.5,15.0,0.0,-197.075,84.0,85,1
2025-05-01 11:46:22.560934,073ea7b6-56d5-4f17-8c0a-7c85a5a84c75,KXHIGHNY-25MAY02-B83.5,130357.439,10,3.0,80.985,83.0,13,87,1,-2.515,-0.5,82.0,2.015,2.126,0.0,23.328,20.25,13.0,0.0,-169.338,86.0,87,1
2025-05-01 11:47:08.162608,cc185766-3437-464b-946e-9970d959afed,KXHIGHNY-25MAY02-B83.5,130311.837,10,3.0,81.174,83.0,16,84,0,-2.326,-0.5,82.0,1.826,1.913,0.0,20.995,18.225,16.0,0.0,-162.422,-83.0,-84,1
2025-05-01 11:48:56.478660,05942c9e-1dec-49e4-8ef8-1a67564404e1,KXHIGHNY-25MAY02-B83.5,130203.521,9,3.0,81.327,83.0,18,82,1,-2.173,-0.5,82.0,1.673,1.722,0.0,18.896,16.403,18.0,0.0,-154.38,81.0,82,1
2025-05-01 11:56:23.664347,da70d6c1-c8d8-4c04-adfe-49c11bde7818,KXHIGHNY-25MAY02-B81.5,129756.336,1,1.0,81.369,83.0,31,69,1,-0.131,1.5,80.0,1.631,1.55,0.0,17.006,31.0,16.2,0.0,-200.438,-30.0,-31,0
2025-05-01 11:56:23.664347,cde01840-5da1-4010-8ec1-3716ae78cce2,KXHIGHNY-25MAY02-B81.5,129756.336,16,1.0,81.376,83.0,31,69,1,-0.124,1.5,80.0,1.624,1.395,0.0,15.306,31.0,14.58,0.0,-187.744,-30.0,-31,0
2025-05-01 11:56:30.571125,4f1ffc92-bec9-4513-bc05-35e8c7693474,KXHIGHNY-25MAY02-B81.5,129749.429,16,1.0,81.384,83.0,32,68,1,-0.116,1.5,80.0,1.616,1.255,0.0,13.775,32.0,13.122,0.0,-181.098,-31.0,-32,0
2025-05-01 12:08:53.044766,6e33dd75-86f4-446d-995b-5e96f9fa7db3,KXHIGHNY-25MAY02-B81.5,129006.955,1,1.0,81.395,83.0,34,66,1,-0.105,1.5,80.0,1.605,1.13,0.0,12.397,34.0,11.81,0.0,-180.402,-32.964,-34,0
2025-05-01 12:08:53.044766,0bbf8046-357d-4a1f-a5a3-d75c33089aa6,KXHIGHNY-25MAY02-B81.5,129006.955,32,1.0,81.401,83.0,34,66,1,-0.099,1.5,80.0,1.599,1.017,0.0,11.158,34.0,10.629,0.0,-171.949,-33.0,-34,0
