time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-06-06 10:03:06.842297,03708155-981d-4e42-ad81-abe2f32c45d9,KXHIGHNY-25JUN07-B77.5,136553.158,47,-3.0,77.5,75.8,20,80,1,0.0,-1.7,83.2,-1.7,0.0,20.0,0.0,0.0,0.0,0.0,-59.915,-19.0,-20,0
2025-06-06 10:09:34.660443,8b55b8f5-7628-40a3-9a34-2993b3cca447,KXHIGHNY-25JUN07-B77.5,136165.34,38,-3.0,77.5,75.8,22,78,1,0.0,-1.7,83.2,-1.7,0.0,22.0,0.0,0.0,0.0,0.0,-68.003,-21.0,-22,0
2025-06-06 10:09:34.660443,4ae8b3f3-f1ae-41b1-bc91-3a5381e9072b,KXHIGHNY-25JUN07-B77.5,136165.34,4,-3.0,77.5,75.8,20,80,1,0.0,-1.7,83.2,-1.7,0.0,20.0,0.0,0.0,0.0,0.0,-59.915,-19.0,-20,0
2025-06-06 10:09:34.660443,42831c62-a996-476e-a657-f4f497666d28,KXHIGHNY-25JUN07-B77.5,136165.34,1,-3.0,77.5,75.8,20,80,1,0.0,-1.7,83.2,-1.7,0.0,20.0,0.0,0.0,0.0,0.0,-59.915,-19.0,-20,0
2025-06-06 10:12:35.644867,63c09d82-571d-40d6-b0ee-537f2cf15e32,KXHIGHNY-25JUN07-B77.5,135984.355,4,-3.0,77.5,75.8,21,79,1,0.0,-1.7,83.2,-1.7,0.0,21.0,0.0,0.0,0.0,0.0,-63.935,-20.0,-21,0
2025-06-06 10:12:44.253133,5333dc9a-e19f-4753-8746-4720dcd3e1c7,KXHIGHNY-25JUN07-T77,135975.747,6,-3.5,77.155,75.8,42,58,1,0.155,-1.2,81.2,-1.355,42.0,18.9,0.0,0.0,0.0,0.0,-212.532,57.0,58,1
2025-06-06 10:57:41.175870,a69458ea-b818-40e1-890e-f3e93edad071,KXHIGHNY-25JUN07-B77.5,133278.824,50,-3.0,77.155,75.8,17,83,1,-0.345,-1.7,83.2,-1.355,37.8,17.0,0.0,0.0,0.0,0.0,-185.466,-16.0,-17,0
2025-06-06 10:57:41.175870,88672818-3f87-4e44-9ed1-ea091eae8156,KXHIGHNY-25JUN07-B77.5,133278.824,65,-3.0,77.179,75.8,19,81,1,-0.321,-1.7,83.2,-1.379,34.02,19.0,0.0,0.0,0.0,0.0,-175.931,-18.0,-19,0
2025-06-06 10:57:41.175870,5cb1eef9-eb32-45a3-93fb-391d0e6473a3,KXHIGHNY-25JUN07-B77.5,133278.824,16,-3.0,77.179,75.8,17,83,1,-0.321,-1.7,83.2,-1.379,30.618,17.0,0.0,0.0,0.0,0.0,-152.927,-16.0,-17,0
2025-06-06 11:00:20.828938,334ee444-49bd-4438-9e26-089e40314867,KXHIGHNY-25JUN07-T77,133119.171,12,-3.5,77.136,75.8,41,59,0,0.136,-1.2,81.2,-1.336,41.0,15.3,0.0,0.0,0.0,0.0,-193.993,-58.0,-59,1
2025-06-06 11:05:06.033624,d81397b7-718c-4b51-8641-9031f2455f45,KXHIGHNY-25JUN07-T77,132833.966,7,-3.5,77.128,75.8,40,60,1,0.128,-1.2,81.2,-1.328,40.0,13.77,0.0,0.0,0.0,0.0,-183.667,59.0,60,1
2025-06-06 11:10:06.861172,0034c7e5-87ef-4cca-b252-3098d9ee171b,KXHIGHNY-25JUN07-T77,132533.139,7,-3.5,77.118,75.8,40,60,1,0.118,-1.2,81.2,-1.318,40.0,12.393,0.0,0.0,0.0,0.0,-178.75,59.0,60,1
2025-06-06 11:13:04.124833,3d4897f2-8740-470b-93ab-3ac29d0dfec3,KXHIGHNY-25JUN07-T77,132355.875,43,-3.5,77.1,75.8,40,60,1,0.1,-1.2,81.2,-1.3,40.0,10.038,0.0,0.0,0.0,0.0,-170.708,59.0,60,1
2025-06-06 11:13:04.124833,9dbd23c8-aec7-42de-9830-555b2448d29f,KXHIGHNY-25JUN07-T77,132355.875,10,-3.5,77.109,75.8,40,60,1,0.109,-1.2,81.2,-1.309,40.0,11.154,0.0,0.0,0.0,0.0,-174.455,59.0,60,1
2025-06-06 11:31:06.946324,bd4bcd0e-60ba-4162-b5f1-fe217942cf4e,KXHIGHNY-25JUN07-T77,131273.054,50,-3.5,77.087,75.8,43,57,0,0.087,-1.2,81.2,-1.287,43.0,9.034,0.0,0.0,0.0,0.0,-181.617,-55.988,-57,1
2025-06-06 11:45:06.771086,6bf68767-4bca-4e13-bd69-d5aa555d1c07,KXHIGHNY-25JUN07-B81.5,130433.229,3,1.0,77.588,75.8,6,94,0,-3.912,-5.7,87.2,-1.788,38.7,8.131,0.0,6.0,0.0,0.0,-169.272,5.0,6,0
2025-06-06 12:00:28.027190,b47b332b-4a1a-4524-b33a-3ba5e0a34116,KXHIGHNY-25JUN07-T77,129511.973,23,-3.5,77.502,75.8,43,57,0,0.502,-1.2,81.2,-1.702,43.0,7.318,0.0,5.4,0.0,0.0,-185.403,-55.903,-57,1
2025-06-06 12:02:17.513062,6d7b7af5-bb7b-45eb-8fea-14e38f5c21cf,KXHIGHNY-25JUN07-T77,129402.487,11,-3.5,77.462,75.8,43,57,1,0.462,-1.2,81.2,-1.662,43.0,6.586,0.0,4.86,0.0,0.0,-181.83,55.337,57,1
2025-06-06 12:02:45.234600,ca2bdbd0-092a-4b83-b16d-edd933b34c88,KXHIGHNY-25JUN07-T77,129374.765,17,-3.5,77.425,75.8,43,57,1,0.425,-1.2,81.2,-1.625,43.0,5.928,0.0,4.374,0.0,0.0,-178.735,55.672,57,1
