time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,yes_price,no_price,taker_side,day_forecast_high,day_forecast_strike_dev,day_forecast_wet_bulb_strike_dev,day_forecast_apparent_temperature_strike_dev,day_forecast_dew_point_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,kalshi_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,kalshi_dist_entropy,impact,result,outcome
2025-03-09 10:09:04.553499,0916d875-8d85-48c6-9f92-39ad6bccdee7,KXHIGHNY-25MAR10-B63.5,136195.447,24,1.0,63.5,21,79,0,66.2,2.7,-14.7,-2.9,-28.2,-26.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,0.0,2.7,1.0,0.0,0.0,0,0,0,21,0,0,-63.935,20.0,21,0
2025-03-09 10:12:49.523168,22686acd-931d-40fa-8cc5-a5ff9a70a424,KXHIGHNY-25MAR10-B61.5,135970.477,24,-1.0,62.413,25,75,1,66.2,4.7,-12.7,-0.9,-26.2,-24.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,0.913,3.787,1.0,0.0,0.0,0,0,25,21,0,0,-144.407,-24.0,-25,0
2025-03-09 10:18:55.063094,df031728-5764-4886-aa32-36cf62bc432b,KXHIGHNY-25MAR10-B59.5,135604.937,10,-3.0,61.697,15,85,1,66.2,6.7,-10.7,1.1,-24.2,-22.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,2.197,4.503,1.0,0.0,0.0,0,15,25,21,0,0,-185.028,-14.0,-15,0
2025-03-09 10:19:11.076809,e72a5c85-7358-4851-9196-9bfbe504c972,KXHIGHNY-25MAR10-B59.5,135588.923,10,-3.0,61.594,18,82,0,66.2,6.7,-10.7,1.1,-24.2,-22.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,2.094,4.606,1.0,0.0,0.0,0,18,25,21,0,0,-196.434,17.0,18,0
2025-03-09 10:41:02.505482,34bab134-3504-4ac6-b2e2-9b382f04de2e,KXHIGHNY-25MAR10-B59.5,134277.495,40,-3.0,61.594,18,82,0,66.2,6.7,-10.7,1.1,-24.2,-22.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,2.094,4.606,1.0,0.0,0.0,0,18,25,21,0,0,-196.434,17.0,18,0
2025-03-09 10:41:02.736666,cfb6364d-65e2-48c9-8a3e-cef53bf44db7,KXHIGHNY-25MAR10-B61.5,134277.263,11,-1.0,61.576,40,60,0,66.2,4.7,-12.7,-0.9,-26.2,-24.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,0.076,4.624,1.0,0.0,0.0,0,18,40,21,0,0,-263.517,39.0,40,0
2025-03-09 10:41:02.736666,742124aa-3157-415d-9a79-d664404f2979,KXHIGHNY-25MAR10-B61.5,134277.263,5,-1.0,61.577,39,61,0,66.2,4.7,-12.7,-0.9,-26.2,-24.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,0.077,4.623,1.0,0.0,0.0,0,18,39,21,0,0,-258.841,38.0,39,0
2025-03-09 10:41:02.736666,535510cf-e643-4734-be63-463cfa3e86e4,KXHIGHNY-25MAR10-B61.5,134277.263,24,-1.0,61.578,38,62,0,66.2,4.7,-12.7,-0.9,-26.2,-24.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,0.078,4.622,1.0,0.0,0.0,0,18,38,21,0,0,-254.19,37.0,38,0
2025-03-09 10:59:10.908697,39091f8e-e0a7-464f-ae49-6e95cd13d937,KXHIGHNY-25MAR10-B63.5,133189.091,40,1.0,62.02,44,56,1,66.2,2.7,-14.7,-2.9,-28.2,-26.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,-1.48,4.18,1.0,0.0,0.0,0,18,38,44,0,0,-356.759,-43.0,-44,0
2025-03-09 10:59:10.908697,d3dfdba5-440f-4a09-a14e-ca1b5aa0130e,KXHIGHNY-25MAR10-B63.5,133189.091,19,1.0,62.049,46,54,1,66.2,2.7,-14.7,-2.9,-28.2,-26.3,29.0,33.8,26.0,20,0,38703.68,25.9,15.6,18,0,-1.451,4.151,1.0,0.0,0.0,0,18,38,46,0,0,-366.372,-45.0,-46,0
