time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-05-15 10:26:18.291788,53269ef4-af38-4684-a498-5483b27d4952,KXHIGHNY-25MAY16-B73.5,135161.708,13,-1.0,73.5,72.2,30,70,0,0.0,-1.3,76.8,-1.3,0.0,0.0,30.0,0.0,0.0,0.0,-102.036,29.0,30,0
2025-05-15 10:27:31.245170,c3a6ee74-b768-4769-a094-84e493f1d4fe,KXHIGHNY-25MAY16-B73.5,135088.755,10,-1.0,73.5,72.2,35,65,1,0.0,-1.3,76.8,-1.3,0.0,0.0,35.0,0.0,0.0,0.0,-124.437,-33.657,-35,0
2025-05-15 10:27:31.245170,bd2ec402-5cb9-408a-84aa-d550c2622a43,KXHIGHNY-25MAY16-B73.5,135088.755,3,-1.0,73.5,72.2,36,64,1,0.0,-1.3,76.8,-1.3,0.0,0.0,36.0,0.0,0.0,0.0,-129.007,-35.0,-36,0
2025-05-15 10:45:44.196283,5a5e632f-341e-469d-9177-b844945dd222,KXHIGHNY-25MAY16-B75.5,133995.804,53,1.0,74.133,72.2,15,85,0,-1.367,-3.3,78.8,-1.933,0.0,0.0,32.4,15.0,0.0,0.0,-153.313,14.0,15,0
2025-05-15 10:45:44.196283,471d4ff7-849c-4222-9c39-731c0fb371c5,KXHIGHNY-25MAY16-B75.5,133995.804,147,1.0,74.117,72.2,13,87,0,-1.383,-3.3,78.8,-1.917,0.0,0.0,29.16,13.0,0.0,0.0,-131.695,12.0,13,0
2025-05-15 11:20:04.138561,5bd8e3ef-cd2a-4172-88a6-80b6cda3ee6d,KXHIGHNY-25MAY16-B73.5,131935.861,7,-1.0,74.035,72.2,32,68,0,0.535,-1.3,76.8,-1.835,0.0,0.0,32.0,11.7,0.0,0.0,-139.681,30.428,32,0
2025-05-15 11:37:28.828835,b9604808-46b9-45d7-828e-ec990ec2d629,KXHIGHNY-25MAY16-B71.5,130891.171,43,-3.0,72.879,72.2,33,67,1,1.379,0.7,74.8,-0.679,0.0,33.0,28.8,10.53,0.0,0.0,-236.954,66.0,67,1
2025-05-15 11:38:04.719265,cc9ea510-67e4-47d8-8244-c6a8ce26a980,KXHIGHNY-25MAY16-B71.5,130855.281,5,-3.0,72.812,72.2,33,67,1,1.312,0.7,74.8,-0.612,0.0,33.0,25.92,9.477,0.0,0.0,-221.067,66.0,67,1
2025-05-15 11:38:04.719265,12bb9a2b-b3db-4622-854e-e433b40368ab,KXHIGHNY-25MAY16-B71.5,130855.281,23,-3.0,72.745,72.2,33,67,1,1.245,0.7,74.8,-0.545,0.0,33.0,23.328,8.529,0.0,0.0,-207.143,66.0,67,1
2025-05-15 11:38:06.797732,6cfb7425-b412-4bd0-a648-081fa4542ec3,KXHIGHNY-25MAY16-B73.5,130853.202,20,-1.0,72.865,72.2,32,68,1,-0.635,-1.3,76.8,-0.665,0.0,29.7,32.0,7.676,0.0,0.0,-227.266,-28.985,-32,0
2025-05-15 11:38:11.735544,40885f55-caf5-4194-9320-8b03cd798058,KXHIGHNY-25MAY16-B73.5,130848.264,5,-1.0,72.905,72.2,33,67,1,-0.595,-1.3,76.8,-0.705,0.0,26.73,33.0,6.909,0.0,0.0,-216.567,-30.163,-33,0
2025-05-15 11:38:23.825353,c9dc7035-d68a-462c-9c6b-58d46169d503,KXHIGHNY-25MAY16-B71.5,130836.175,2,-3.0,72.688,72.2,35,65,1,1.188,0.7,74.8,-0.488,0.0,35.0,29.7,6.218,0.0,0.0,-236.517,64.0,65,1
2025-05-15 11:38:23.825353,25d346d3-2f94-4e38-acea-516af1429a19,KXHIGHNY-25MAY16-B71.5,130836.175,9,-3.0,72.661,72.2,33,67,1,1.161,0.7,74.8,-0.461,0.0,33.0,26.73,5.596,0.0,0.0,-212.851,66.0,67,1
2025-05-15 11:40:31.848157,3daf4423-4119-4176-948f-7c8a77041977,KXHIGHNY-25MAY16-B71.5,130708.152,21,-3.0,72.565,72.2,35,65,1,1.065,0.7,74.8,-0.365,0.0,35.0,24.057,5.036,0.0,0.0,-209.091,64.0,65,1
2025-05-15 13:39:36.304537,07a120f8-40c8-4048-8ae4-303da5964e6f,KXHIGHNY-25MAY16-B71.5,123563.695,7,-3.0,72.373,72.2,29,71,0,0.873,0.7,74.8,-0.173,0.0,29.0,14.205,2.974,0.0,0.0,-138.589,-69.773,-71,1
