time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,forecast_bucket_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-01-24 10:17:10.984862,581f544b-dd65-4070-8217-f5e961e3e6cb,KXHIGHNY-25JAN25-B28.5,135709.015,50,-1.0,28.5,31.8,30,70,0,0.0,3.3,27.2,3.3,0.0,0.0,30.0,0.0,0.0,0.0,-102.036,29.0,30,0
2025-01-24 10:17:11.366536,be8b29b9-12f4-411c-a986-693128a4d5d8,KXHIGHNY-25JAN25-B32.5,135708.633,100,3.0,30.605,31.8,30,70,1,-1.895,-0.7,31.2,1.195,0.0,0.0,27.0,0.0,30.0,0.0,-191.024,69.0,70,1
2025-01-24 10:17:11.497854,35102b50-5971-41f5-9e30-87ef5a14e4ac,KXHIGHNY-25JAN25-B32.5,135708.502,16,3.0,30.833,31.8,34,66,1,-1.667,-0.7,31.2,0.967,0.0,0.0,24.3,0.0,34.0,0.0,-197.425,65.0,66,1
2025-01-24 10:18:33.744143,7c8a73a3-17c0-4e82-859b-2b51e29a5258,KXHIGHNY-25JAN25-T33,135626.256,100,3.5,31.208,31.8,11,89,1,-1.792,-1.2,30.2,0.592,0.0,0.0,21.87,0.0,30.6,11.0,-198.531,-10.0,-11,0
2025-01-24 10:20:33.569521,ee37866e-13bf-4ae6-aec5-3f6707fe5bb7,KXHIGHNY-25JAN25-B30.5,135506.43,34,1.0,30.912,31.8,41,59,1,0.412,1.3,29.2,0.888,0.0,0.0,19.683,41.0,27.54,9.9,-324.916,-40.0,-41,0
2025-01-24 10:20:33.569521,e9ad9215-a04d-47eb-98d2-48eadaa2b452,KXHIGHNY-25JAN25-B30.5,135506.43,43,1.0,30.874,31.8,46,54,1,0.374,1.3,29.2,0.926,0.0,0.0,17.715,46.0,24.786,8.91,-326.094,-45.0,-46,0
2025-01-24 10:20:33.569521,a058e17b-32df-4ff8-a250-96a2bb3c0c84,KXHIGHNY-25JAN25-B30.5,135506.43,180,1.0,30.867,31.8,43,57,1,0.367,1.3,29.2,0.933,0.0,0.0,15.943,43.0,22.307,8.019,-291.836,-42.0,-43,0
2025-01-24 10:20:33.569521,85bb2ffe-65c9-4951-a19b-3b70906ab52d,KXHIGHNY-25JAN25-B30.5,135506.43,180,1.0,30.84,31.8,45,55,1,0.34,1.3,29.2,0.96,0.0,0.0,14.349,45.0,20.077,7.217,-284.006,-44.0,-45,0
2025-01-24 10:21:17.903305,647a2ec5-63a5-487b-8ce3-a69990c79087,KXHIGHNY-25JAN25-T33,135462.097,180,3.5,31.143,31.8,14,86,1,-1.857,-1.2,30.2,0.657,0.0,0.0,9.414,29.525,13.172,14.0,-191.963,-13.0,-14,0
2025-01-24 10:21:17.903305,817a550c-1f10-476d-a7e9-c0ee5ba5a87c,KXHIGHNY-25JAN25-T33,135462.097,100,3.5,31.02,31.8,11,89,1,-1.98,-1.2,30.2,0.78,0.0,0.0,10.46,32.805,14.636,11.0,-204.717,-9.441,-11,0
