time,trade_id,ticker,time_to_strike,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,polymk_strike_dev,kalshi_polymk_dev,kalshi_day_forecast_dev,polymk_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,yes_price,no_price,taker_side,count,shift,impact,result,outcome,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-16 00:08:08.703047,d5653e3b-2753-4c29-b5a6-e0cfa3061c4d,KXHIGHNY-25APR16-B51.5,85851.297,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.084,-1.084,-0.3,-1.384,1,0.0,0.0,45,55,1,8,-1.0,-38.507,-45,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0
2025-04-16 00:08:08.703047,ca13cc8d-4af6-4233-b45a-351312a9e85f,KXHIGHNY-25APR16-B51.5,85851.297,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.084,-1.084,-0.3,-1.384,1,0.0,0.0,45,55,1,1,-1.0,-38.533,-45,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0,9,0.0,4.95,1.0,45.0,4.5,0
2025-04-16 00:08:16.484493,60fe1d66-9077-4e87-b810-0db4c208c8b2,KXHIGHNY-25APR16-B51.5,85843.516,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.084,-1.084,-0.3,-1.384,1,0.0,0.0,49,51,1,63,-1.0,-42.5,-49,0,72,2.309,33.956,1.0,46.333,24.0,-4,72,2.309,33.956,1.0,46.333,24.0,-4,72,2.309,33.956,1.0,46.333,24.0,-4,72,2.309,33.956,1.0,46.333,24.0,-4,72,2.309,33.956,1.0,46.333,24.0,-4
2025-04-16 00:08:20.811757,17b60269-f4ef-4e80-bfce-680412ac721d,KXHIGHNY-25APR16-B51.5,85839.188,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.084,-1.084,-0.3,-1.384,1,0.0,0.0,50,50,0,28,-1.0,43.403,50,0,100,2.63,27.797,0.75,47.25,25.0,-5,100,2.63,27.797,0.75,47.25,25.0,-5,100,2.63,27.797,0.75,47.25,25.0,-5,100,2.63,27.797,0.75,47.25,25.0,-5,100,2.63,27.797,0.75,47.25,25.0,-5
2025-04-16 00:11:16.704578,67a365bb-8284-4b35-8246-bbc573148d6b,KXHIGHNY-25APR16-B51.5,85663.295,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.078,-1.078,-0.3,-1.378,1,0.0,0.0,47,53,1,4,-1.0,-40.401,-47,0,4,0.0,0.0,1.0,47.0,4.0,0,104,2.28,25.84,0.8,47.2,20.8,-2,104,2.28,25.84,0.8,47.2,20.8,-2,104,2.28,25.84,0.8,47.2,20.8,-2,104,2.28,25.84,0.8,47.2,20.8,-2
2025-04-16 00:22:47.637032,e7fc1f2d-fbfa-467c-b599-a8d9278623ea,KXHIGHNY-25APR16-B51.5,84972.363,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.048,-1.048,-0.3,-1.348,1,0.0,0.0,46,54,1,1,-1.0,-39.244,-46,0,138,1.915,31.691,1.0,47.5,34.5,-4,138,1.915,31.691,1.0,47.5,34.5,-4,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5
2025-04-16 00:22:47.637032,9c0b5bbd-fdd1-423c-a90d-0a73099e7c2c,KXHIGHNY-25APR16-B51.5,84972.363,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.048,-1.048,-0.3,-1.348,1,0.0,0.0,48,52,1,44,-1.0,-41.259,-48,0,138,1.915,31.691,1.0,47.5,34.5,-4,138,1.915,31.691,1.0,47.5,34.5,-4,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5
2025-04-16 00:22:47.637032,65bdd7a1-ee1e-4c92-93d5-4b17cb88b251,KXHIGHNY-25APR16-B51.5,84972.363,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.048,-1.048,-0.3,-1.348,1,0.0,0.0,46,54,1,19,-1.0,-39.304,-46,0,138,1.915,31.691,1.0,47.5,34.5,-4,138,1.915,31.691,1.0,47.5,34.5,-4,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5
2025-04-16 00:22:47.637032,2c6f3258-b150-4d78-9d4a-9d9ee3c39c61,KXHIGHNY-25APR16-B51.5,84972.363,-0.3,-3.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,0.0,1.048,-1.048,-0.3,-1.348,1,0.0,0.0,50,50,1,74,-1.0,-43.39,-50,0,138,1.915,31.691,1.0,47.5,34.5,-4,138,1.915,31.691,1.0,47.5,34.5,-4,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5,242,2.0,27.615,0.889,47.333,26.889,-5
2025-04-16 00:22:52.073843,ba392624-4cf1-47b5-a7dd-8ccdce609fb1,KXHIGHNY-25APR16-B49.5,84967.926,1.7,-1.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,1.538,3.048,-1.509,0.162,-1.348,1,0.0,0.0,15,85,0,1,-3.0,-81.279,-85,1,139,0.0,0.0,0.0,15.0,1.0,0,139,0.0,0.0,0.0,15.0,1.0,0,243,0.0,0.0,0.0,15.0,1.0,0,243,0.0,0.0,0.0,15.0,1.0,0,243,0.0,0.0,0.0,15.0,1.0,0
2025-04-16 00:23:04.775880,289b0d63-77fd-47a1-a3a2-5a16b60c86df,KXHIGHNY-25APR16-B49.5,84955.224,1.7,-1.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,1.562,3.048,-1.485,0.138,-1.348,1,0.0,0.0,14,86,0,1,-3.0,-82.226,-86,1,140,0.707,0.0,0.0,14.5,1.0,1,140,0.707,0.0,0.0,14.5,1.0,1,244,0.707,0.0,0.0,14.5,1.0,1,244,0.707,0.0,0.0,14.5,1.0,1,244,0.707,0.0,0.0,14.5,1.0,1
2025-04-16 00:23:53.734231,9dd3f1a5-208d-41e9-9174-fe815a29df5e,KXHIGHNY-25APR16-T49,84906.266,3.7,0.9,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,3.403,5.048,-1.645,0.297,-1.348,1,0.0,0.0,3,97,0,100,-5.0,1.708,3,0,240,0.0,0.0,0.0,3.0,100.0,0,240,0.0,0.0,0.0,3.0,100.0,0,244,0.0,0.0,0.0,3.0,100.0,0,344,0.0,0.0,0.0,3.0,100.0,0,344,0.0,0.0,0.0,3.0,100.0,0
2025-04-16 00:30:29.105200,9afca105-7c1f-419a-b763-45889b95d67f,KXHIGHNY-25APR16-B55.5,84510.895,-4.3,-7.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,-4.278,-2.956,-1.322,-0.022,-1.344,1,0.0,0.0,5,95,0,16,3.0,0.098,5,0,31,0.0,0.707,0.0,5.0,15.5,0,31,0.0,0.707,0.0,5.0,15.5,0,271,0.0,0.707,0.0,5.0,15.5,0,375,0.0,0.707,0.0,5.0,15.5,0,375,0.0,0.707,0.0,5.0,15.5,0
2025-04-16 00:30:29.105200,a6951563-2dae-4f0f-84c1-c4648f07fb66,KXHIGHNY-25APR16-B55.5,84510.895,-4.3,-7.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,-4.278,-2.956,-1.322,-0.022,-1.344,1,0.0,0.0,5,95,0,15,3.0,0.097,5,0,31,0.0,0.707,0.0,5.0,15.5,0,31,0.0,0.707,0.0,5.0,15.5,0,271,0.0,0.707,0.0,5.0,15.5,0,375,0.0,0.707,0.0,5.0,15.5,0,375,0.0,0.707,0.0,5.0,15.5,0
2025-04-16 00:32:28.152928,b59cd2f8-350b-487f-8f96-4cee645e214f,KXHIGHNY-25APR16-B53.5,84391.847,-2.3,-5.1,2.8,58.7,30.3,100,0,20525.75,58.7,30.3,0,0,-1.562,-0.956,-0.606,-0.738,-1.344,1,0.0,0.0,33,67,1,22,1.0,-30.018,-33,0,54,0.0,14.849,1.0,33.0,11.5,0,54,0.0,14.849,1.0,33.0,11.5,0,294,0.0,14.849,1.0,33.0,11.5,0,398,0.0,14.849,1.0,33.0,11.5,0,398,0.0,14.849,1.0,33.0,11.5,0
