time,trade_id,ticker,time_to_strike,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,polymk_strike_dev,kalshi_polymk_dev,kalshi_day_forecast_dev,polymk_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,yes_price,no_price,taker_side,count,shift,strike_m_5.0,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_5.0,polymk_0_strike_m_5.0,polymk_1_strike_m_3.0,polymk_2_strike_m_1.0,polymk_3_strike_p_1.0,polymk_4_strike_p_3.0,polymk_5_strike_p_5.0,impact,result,outcome,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-05-16 00:11:49.790728,00893a35-eb6d-4bed-a948-41ad34b2b00a,KXHIGHNY-25MAY16-B73.5,85630.209,0.0,-11.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,0.0,-0.91,0.91,0.0,0.91,42,3.4,0.0,33,67,0,1,-1.0,0,0,33,0,0,0,69.0,71.5,77.5,78.0,96.0,96.55,30.235,33,0,1,0.0,0.0,0.0,33.0,1.0,0,1,0.0,0.0,0.0,33.0,1.0,0,1,0.0,0.0,0.0,33.0,1.0,0,1,0.0,0.0,0.0,33.0,1.0,0,1,0.0,0.0,0.0,33.0,1.0,0
2025-05-16 00:14:13.534243,688c8016-e2db-4be5-9752-f5f2bbcabe74,KXHIGHNY-25MAY16-B73.5,85486.466,0.0,-11.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,0.0,-0.91,0.91,0.0,0.91,42,3.4,0.0,35,65,1,2,-1.0,0,0,35,0,0,0,69.0,71.5,77.5,78.0,96.0,96.55,-32.233,-35,0,2,0.0,0.0,1.0,35.0,2.0,0,3,1.414,0.707,0.5,34.0,1.5,-2,3,1.414,0.707,0.5,34.0,1.5,-2,3,1.414,0.707,0.5,34.0,1.5,-2,3,1.414,0.707,0.5,34.0,1.5,-2
2025-05-16 00:14:43.804886,6e3e7fad-6f17-4391-bbd1-bf538a89767d,KXHIGHNY-25MAY16-B75.5,85456.195,-2.0,-13.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,-1.373,-2.91,1.538,-0.627,0.91,42,3.4,0.0,16,84,1,2,1.0,0,0,35,16,0,0,69.0,71.5,77.5,78.0,96.0,96.55,-14.154,-16,0,4,0.0,0.0,1.0,16.0,2.0,0,5,0.0,0.0,1.0,16.0,2.0,0,5,0.0,0.0,1.0,16.0,2.0,0,5,0.0,0.0,1.0,16.0,2.0,0,5,0.0,0.0,1.0,16.0,2.0,0
2025-05-16 00:16:09.376802,9d09887a-9841-4eda-9a6c-b6c4ef94e69e,KXHIGHNY-25MAY16-B73.5,85370.623,0.0,-11.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,0.627,-0.91,1.538,-0.627,0.91,42,3.4,0.0,35,65,1,8,-1.0,0,0,35,16,0,0,69.0,71.5,77.5,78.0,96.0,96.55,-32.229,-35,0,17,0.0,3.0,1.0,35.0,5.0,0,18,1.0,3.162,0.75,34.5,4.0,-2,18,1.0,3.162,0.75,34.5,4.0,-2,18,1.0,3.162,0.75,34.5,4.0,-2,18,1.0,3.162,0.75,34.5,4.0,-2
2025-05-16 00:16:09.376802,3e60abb7-6ea3-47a1-8017-c174f2adcf8c,KXHIGHNY-25MAY16-B73.5,85370.623,0.0,-11.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,0.627,-0.91,1.538,-0.627,0.91,42,3.4,0.0,35,65,1,5,-1.0,0,0,35,16,0,0,69.0,71.5,77.5,78.0,96.0,96.55,-32.231,-35,0,17,0.0,3.0,1.0,35.0,5.0,0,18,1.0,3.162,0.75,34.5,4.0,-2,18,1.0,3.162,0.75,34.5,4.0,-2,18,1.0,3.162,0.75,34.5,4.0,-2,18,1.0,3.162,0.75,34.5,4.0,-2
2025-05-16 00:22:20.380855,bfa75d1f-0610-48c0-b67b-ee5230f13587,KXHIGHNY-25MAY16-B71.5,84999.619,2.0,-9.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,1.489,1.09,0.399,0.511,0.91,42,3.4,0.0,39,61,1,5,-3.0,0,39,35,16,0,0,69.0,73.0,77.5,78.5,96.0,97.0,56.9,61,1,24,0.0,9.899,1.0,39.0,12.0,0,24,0.0,9.899,1.0,39.0,12.0,0,42,0.0,9.899,1.0,39.0,12.0,0,42,0.0,9.899,1.0,39.0,12.0,0,42,0.0,9.899,1.0,39.0,12.0,0
2025-05-16 00:22:20.380855,1bd12679-f979-4655-ac63-b52732063c52,KXHIGHNY-25MAY16-B71.5,84999.619,2.0,-9.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,1.489,1.09,0.399,0.511,0.91,42,3.4,0.0,39,61,1,19,-3.0,0,39,35,16,0,0,69.0,73.0,77.5,78.5,96.0,97.0,56.934,61,1,24,0.0,9.899,1.0,39.0,12.0,0,24,0.0,9.899,1.0,39.0,12.0,0,42,0.0,9.899,1.0,39.0,12.0,0,42,0.0,9.899,1.0,39.0,12.0,0,42,0.0,9.899,1.0,39.0,12.0,0
2025-05-16 00:22:20.834706,6cc0fefd-3634-4b4f-861b-9ad31d779ff4,KXHIGHNY-25MAY16-B73.5,84999.165,0.0,-11.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,-0.523,-0.91,0.387,0.523,0.91,42,3.4,0.0,33,67,0,1,-1.0,0,39,33,16,0,0,69.0,73.0,77.5,78.5,96.0,97.0,30.227,33,0,25,0.0,0.0,0.0,33.0,1.0,0,25,0.0,0.0,0.0,33.0,1.0,0,43,1.095,3.05,0.6,34.2,3.4,0,43,1.095,3.05,0.6,34.2,3.4,0,43,1.095,3.05,0.6,34.2,3.4,0
2025-05-16 00:24:46.967869,13050ec6-0129-4fe8-ba6e-1a2ec9341687,KXHIGHNY-25MAY16-T71,84853.032,4.0,-7.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,2.942,3.09,-0.148,1.058,0.91,42,3.4,0.0,16,84,1,48,-5.0,16,39,33,16,0,0,69.0,73.0,77.5,78.5,96.0,97.0,-10.844,-16,0,482,5.128,93.95,1.0,20.5,80.333,-14,507,5.128,93.95,1.0,20.5,80.333,-14,525,5.128,93.95,1.0,20.5,80.333,-14,525,5.128,93.95,1.0,20.5,80.333,-14,525,5.128,93.95,1.0,20.5,80.333,-14
2025-05-16 00:24:46.967869,359b3b63-455e-4713-ba91-957152265218,KXHIGHNY-25MAY16-T71,84853.032,4.0,-7.1,11.1,39.2,20.6,100,42,19510.91,14.0,4.6,100,0,2.914,3.09,-0.176,1.086,0.91,42,3.4,0.0,17,83,1,3,-5.0,17,39,33,16,0,0,69.0,73.0,77.5,78.5,96.0,97.0,-11.833,-17,0,482,5.128,93.95,1.0,20.5,80.333,-14,507,5.128,93.95,1.0,20.5,80.333,-14,525,5.128,93.95,1.0,20.5,80.333,-14,525,5.128,93.95,1.0,20.5,80.333,-14,525,5.128,93.95,1.0,20.5,80.333,-14
