time,trade_id,ticker,time_to_strike,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,kalshi_strike_dev,polymk_strike_dev,kalshi_polymk_dev,kalshi_day_forecast_dev,polymk_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,yes_price,no_price,taker_side,count,shift,impact,result,outcome,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-11 00:09:18.579516,f60f6a2c-9fc9-489f-bb3b-5b120d19b6c1,KXHIGHNY-25APR11-B50.5,85781.42,-4.9,-9.7,4.8,0.0,-3.11,3.11,-4.9,-1.79,96.0,9.0,0.0,33,67,1,14,-1.0,-28.461,-33,0,14,0.0,0.0,1.0,33.0,14.0,0,14,0.0,0.0,1.0,33.0,14.0,0,14,0.0,0.0,1.0,33.0,14.0,0,14,0.0,0.0,1.0,33.0,14.0,0,14,0.0,0.0,1.0,33.0,14.0,0
2025-04-11 00:09:20.304887,7668dd78-bff6-4f24-b6f5-c308685cf83e,KXHIGHNY-25APR11-B48.5,85779.695,-2.9,-7.7,4.8,0.786,-1.11,1.896,-3.686,-1.79,96.0,9.0,0.0,51,49,0,8,-3.0,33.221,51,0,22,0.0,0.0,0.0,51.0,8.0,0,22,0.0,0.0,0.0,51.0,8.0,0,22,0.0,0.0,0.0,51.0,8.0,0,22,0.0,0.0,0.0,51.0,8.0,0,22,0.0,0.0,0.0,51.0,8.0,0
2025-04-11 00:29:02.194850,840043d7-5e27-4f10-a326-76bbc53aef06,KXHIGHNY-25APR11-T48,84597.805,-0.9,-5.7,4.8,2.294,0.877,1.417,-3.194,-1.777,96.0,9.0,0.0,18,82,1,5,-5.0,76.944,82,1,5,0.0,0.0,1.0,18.0,5.0,0,5,0.0,0.0,1.0,18.0,5.0,0,5,0.0,0.0,1.0,18.0,5.0,0,27,0.0,0.0,1.0,18.0,5.0,0,27,0.0,0.0,1.0,18.0,5.0,0
2025-04-11 00:29:13.882721,c73a08d4-860a-45bd-a4da-d06751aa89e1,KXHIGHNY-25APR11-B48.5,84586.117,-2.9,-7.7,4.8,0.294,-1.123,1.417,-3.194,-1.777,96.0,9.0,0.0,51,49,1,8,-3.0,-33.219,-51,0,14,0.0,4.95,1.0,51.0,4.5,0,14,0.0,4.95,1.0,51.0,4.5,0,14,0.0,4.95,1.0,51.0,4.5,0,36,0.0,4.041,0.667,51.0,5.667,0,36,0.0,4.041,0.667,51.0,5.667,0
2025-04-11 00:29:13.882721,a2d77523-03a8-41a3-8d85-e7cadc656a35,KXHIGHNY-25APR11-B48.5,84586.117,-2.9,-7.7,4.8,0.294,-1.123,1.417,-3.194,-1.777,96.0,9.0,0.0,51,49,1,1,-3.0,-33.22,-51,0,14,0.0,4.95,1.0,51.0,4.5,0,14,0.0,4.95,1.0,51.0,4.5,0,14,0.0,4.95,1.0,51.0,4.5,0,36,0.0,4.041,0.667,51.0,5.667,0,36,0.0,4.041,0.667,51.0,5.667,0
2025-04-11 00:33:18.952507,3419f2a9-8cd8-4c2a-b514-e18ec3460631,KXHIGHNY-25APR11-B50.5,84341.047,-4.9,-9.7,4.8,-1.758,-3.122,1.365,-3.142,-1.778,96.0,9.0,0.0,30,70,0,15,-1.0,25.448,30,0,15,0.0,0.0,0.0,30.0,15.0,0,29,0.0,0.0,0.0,30.0,15.0,0,29,0.0,0.0,0.0,30.0,15.0,0,51,2.121,0.707,0.5,31.5,14.5,3,51,2.121,0.707,0.5,31.5,14.5,3
2025-04-11 00:33:18.955307,f79a4d0b-4ce8-477d-93c1-11a7f2cb98fa,KXHIGHNY-25APR11-B48.5,84341.045,-2.9,-7.7,4.8,0.242,-1.122,1.365,-3.142,-1.778,96.0,9.0,0.0,51,49,0,8,-3.0,33.216,51,0,30,0.0,0.707,0.0,51.0,7.5,0,44,0.0,3.367,0.5,51.0,6.0,0,44,0.0,3.367,0.5,51.0,6.0,0,66,0.0,3.05,0.4,51.0,6.4,0,66,0.0,3.05,0.4,51.0,6.4,0
2025-04-11 00:33:18.955307,5ab9a920-5b4b-4bd9-ba70-47662d370b52,KXHIGHNY-25APR11-B48.5,84341.045,-2.9,-7.7,4.8,0.242,-1.122,1.365,-3.142,-1.778,96.0,9.0,0.0,51,49,0,7,-3.0,33.218,51,0,30,0.0,0.707,0.0,51.0,7.5,0,44,0.0,3.367,0.5,51.0,6.0,0,44,0.0,3.367,0.5,51.0,6.0,0,66,0.0,3.05,0.4,51.0,6.4,0,66,0.0,3.05,0.4,51.0,6.4,0
2025-04-11 00:33:18.956501,a8f90c8c-a7df-4487-9f27-c37988b025a4,KXHIGHNY-25APR11-T48,84341.043,-0.9,-5.7,4.8,2.265,0.878,1.387,-3.165,-1.778,96.0,9.0,0.0,17,83,0,15,-5.0,-77.665,-83,1,45,0.0,0.0,0.0,17.0,15.0,0,59,0.707,7.071,0.5,17.5,10.0,1,59,0.707,7.071,0.5,17.5,10.0,1,81,0.707,7.071,0.5,17.5,10.0,1,81,0.707,7.071,0.5,17.5,10.0,1
2025-04-11 00:33:18.956804,0c7c17f0-dd35-4e29-a903-d75de3b80dbf,KXHIGHNY-25APR11-B52.5,84341.043,-6.9,-11.7,4.8,-3.553,-5.122,1.569,-3.347,-1.778,96.0,9.0,0.0,5,95,0,15,1.0,-1.729,5,0,60,0.0,0.0,0.0,5.0,15.0,0,74,0.0,0.0,0.0,5.0,15.0,0,74,0.0,0.0,0.0,5.0,15.0,0,96,0.0,0.0,0.0,5.0,15.0,0,96,0.0,0.0,0.0,5.0,15.0,0
2025-04-11 00:43:37.652866,8c0074a4-ed9a-4ea0-a61e-1aac415ce6b6,KXHIGHNY-25APR11-T48,83722.347,-0.9,-5.7,4.8,2.423,0.889,1.534,-3.323,-1.789,96.0,9.0,0.0,18,82,1,11,-5.0,76.658,82,1,67,0.0,10.263,1.0,18.0,22.333,0,67,0.0,10.263,1.0,18.0,22.333,0,141,0.447,10.526,0.8,17.8,17.4,0,163,0.447,10.526,0.8,17.8,17.4,0,163,0.447,10.526,0.8,17.8,17.4,0
2025-04-11 00:43:37.652866,834fbd0b-0713-4288-972c-b9bc59c19e95,KXHIGHNY-25APR11-T48,83722.347,-0.9,-5.7,4.8,2.423,0.889,1.534,-3.323,-1.789,96.0,9.0,0.0,18,82,1,31,-5.0,76.663,82,1,67,0.0,10.263,1.0,18.0,22.333,0,67,0.0,10.263,1.0,18.0,22.333,0,141,0.447,10.526,0.8,17.8,17.4,0,163,0.447,10.526,0.8,17.8,17.4,0,163,0.447,10.526,0.8,17.8,17.4,0
2025-04-11 00:43:37.652866,c70f14a0-b827-4482-bbcb-d28b80577240,KXHIGHNY-25APR11-T48,83722.347,-0.9,-5.7,4.8,2.423,0.889,1.534,-3.323,-1.789,96.0,9.0,0.0,18,82,1,25,-5.0,76.585,82,1,67,0.0,10.263,1.0,18.0,22.333,0,67,0.0,10.263,1.0,18.0,22.333,0,141,0.447,10.526,0.8,17.8,17.4,0,163,0.447,10.526,0.8,17.8,17.4,0,163,0.447,10.526,0.8,17.8,17.4,0
2025-04-11 00:43:41.655263,28c2f746-601e-479e-97df-32f05c390932,KXHIGHNY-25APR11-B48.5,83718.345,-2.9,-7.7,4.8,0.423,-1.111,1.534,-3.323,-1.789,96.0,9.0,0.0,51,49,0,13,-3.0,33.215,51,0,80,0.0,0.0,0.0,51.0,13.0,0,80,0.0,0.0,0.0,51.0,13.0,0,154,0.0,4.278,0.4,51.0,7.4,0,176,0.0,3.834,0.333,51.0,7.5,0,176,0.0,3.834,0.333,51.0,7.5,0
2025-04-11 00:44:35.218682,1c7209b5-8068-4c25-95f8-0c31244bc657,KXHIGHNY-25APR11-T48,83664.781,-0.9,-5.7,4.8,2.423,0.889,1.534,-3.323,-1.789,96.0,9.0,0.0,18,82,1,3,-5.0,76.462,82,1,83,0.0,12.793,1.0,18.0,17.5,0,83,0.0,12.793,1.0,18.0,17.5,0,143,0.447,11.136,0.8,17.8,17.0,-1,179,0.408,11.1,0.833,17.833,15.0,0,179,0.408,11.1,0.833,17.833,15.0,0
2025-04-11 00:44:38.615799,5d9c78aa-708b-4c30-906f-1e674a753359,KXHIGHNY-25APR11-B48.5,83661.384,-2.9,-7.7,4.8,0.423,-1.111,1.534,-3.323,-1.789,96.0,9.0,0.0,51,49,0,1,-3.0,33.215,51,0,84,0.0,8.485,0.0,51.0,7.0,0,84,0.0,8.485,0.0,51.0,7.0,0,144,0.0,4.924,0.0,51.0,7.25,0,180,0.0,4.276,0.286,51.0,6.571,0,180,0.0,4.276,0.286,51.0,6.571,0
2025-04-11 00:46:03.379117,abd1e670-d96b-4b9d-aea2-f465aefe8fd7,KXHIGHNY-25APR11-B48.5,83576.621,-2.9,-7.7,4.8,0.419,-1.111,1.53,-3.319,-1.789,96.0,9.0,0.0,52,48,1,40,-3.0,-34.208,-52,0,95,0.447,19.882,0.8,51.8,18.4,-1,175,0.516,17.919,0.667,51.667,17.5,-1,235,0.535,15.838,0.5,51.5,15.0,-1,271,0.505,14.067,0.545,51.364,12.455,-1,271,0.505,14.067,0.545,51.364,12.455,-1
2025-04-11 00:46:03.379117,8e252b06-2b6c-4270-b234-fbcc8efecb38,KXHIGHNY-25APR11-B48.5,83576.621,-2.9,-7.7,4.8,0.419,-1.111,1.53,-3.319,-1.789,96.0,9.0,0.0,52,48,1,40,-3.0,-34.209,-52,0,95,0.447,19.882,0.8,51.8,18.4,-1,175,0.516,17.919,0.667,51.667,17.5,-1,235,0.535,15.838,0.5,51.5,15.0,-1,271,0.505,14.067,0.545,51.364,12.455,-1,271,0.505,14.067,0.545,51.364,12.455,-1
2025-04-11 00:46:03.379117,4d2782d1-290f-4e6e-a8c9-eaea2b2ac3fe,KXHIGHNY-25APR11-B48.5,83576.621,-2.9,-7.7,4.8,0.419,-1.111,1.53,-3.319,-1.789,96.0,9.0,0.0,52,48,1,8,-3.0,-34.209,-52,0,95,0.447,19.882,0.8,51.8,18.4,-1,175,0.516,17.919,0.667,51.667,17.5,-1,235,0.535,15.838,0.5,51.5,15.0,-1,271,0.505,14.067,0.545,51.364,12.455,-1,271,0.505,14.067,0.545,51.364,12.455,-1
2025-04-11 00:46:03.379117,1828d372-17e4-44c1-b03b-37e70a6bf553,KXHIGHNY-25APR11-B48.5,83576.621,-2.9,-7.7,4.8,0.419,-1.111,1.53,-3.319,-1.789,96.0,9.0,0.0,52,48,1,3,-3.0,-34.214,-52,0,95,0.447,19.882,0.8,51.8,18.4,-1,175,0.516,17.919,0.667,51.667,17.5,-1,235,0.535,15.838,0.5,51.5,15.0,-1,271,0.505,14.067,0.545,51.364,12.455,-1,271,0.505,14.067,0.545,51.364,12.455,-1
2025-04-11 00:47:05.812369,fa4145f9-9eb5-44c7-bec5-13b14cecb5c3,KXHIGHNY-25APR11-T48,83514.188,-0.9,-5.7,4.8,2.419,0.889,1.53,-3.319,-1.789,96.0,9.0,0.0,18,82,1,10,-5.0,76.416,82,1,151,1.155,25.515,1.0,18.667,20.0,0,235,0.756,17.338,1.0,18.286,18.571,0,295,0.835,16.102,0.875,18.125,18.125,-1,331,0.782,15.684,0.889,18.111,16.667,0,331,0.782,15.684,0.889,18.111,16.667,0
2025-04-11 00:47:05.812369,5e1fea2e-75e1-44b9-af91-dd39d18619f5,KXHIGHNY-25APR11-T48,83514.188,-0.9,-5.7,4.8,2.374,0.889,1.485,-3.274,-1.789,96.0,9.0,0.0,20,80,1,49,-5.0,74.431,80,1,151,1.155,25.515,1.0,18.667,20.0,0,235,0.756,17.338,1.0,18.286,18.571,0,295,0.835,16.102,0.875,18.125,18.125,-1,331,0.782,15.684,0.889,18.111,16.667,0,331,0.782,15.684,0.889,18.111,16.667,0
2025-04-11 00:47:05.812369,5619208b-f538-42d1-a504-caec80c129b5,KXHIGHNY-25APR11-T48,83514.188,-0.9,-5.7,4.8,2.419,0.889,1.53,-3.319,-1.789,96.0,9.0,0.0,18,82,1,1,-5.0,76.459,82,1,151,1.155,25.515,1.0,18.667,20.0,0,235,0.756,17.338,1.0,18.286,18.571,0,295,0.835,16.102,0.875,18.125,18.125,-1,331,0.782,15.684,0.889,18.111,16.667,0,331,0.782,15.684,0.889,18.111,16.667,0
2025-04-11 00:47:09.085218,b199c983-35a3-47bd-8389-eba0c8c082d8,KXHIGHNY-25APR11-B48.5,83510.915,-2.9,-7.7,4.8,0.423,-1.111,1.534,-3.323,-1.789,96.0,9.0,0.0,51,49,0,15,-3.0,33.196,51,0,174,0.516,16.709,0.667,51.667,19.0,1,258,0.535,15.51,0.5,51.5,16.0,0,318,0.516,14.143,0.4,51.4,14.3,0,354,0.48,12.925,0.462,51.308,12.308,0,354,0.48,12.925,0.462,51.308,12.308,0
2025-04-11 00:47:09.085218,2911b7de-9504-4286-b62f-d50d97445b3d,KXHIGHNY-25APR11-B48.5,83510.915,-2.9,-7.7,4.8,0.423,-1.111,1.534,-3.323,-1.789,96.0,9.0,0.0,51,49,0,8,-3.0,33.195,51,0,174,0.516,16.709,0.667,51.667,19.0,1,258,0.535,15.51,0.5,51.5,16.0,0,318,0.516,14.143,0.4,51.4,14.3,0,354,0.48,12.925,0.462,51.308,12.308,0,354,0.48,12.925,0.462,51.308,12.308,0
2025-04-11 00:47:23.394968,e1f2fd4a-03e6-48a9-afb0-0317bbd46e68,KXHIGHNY-25APR11-B48.5,83496.605,-2.9,-7.7,4.8,0.419,-1.111,1.53,-3.319,-1.789,96.0,9.0,0.0,52,48,1,40,-3.0,-34.248,-52,0,214,0.488,17.195,0.714,51.714,22.0,0,298,0.527,16.568,0.556,51.556,18.667,-1,358,0.522,15.494,0.455,51.455,16.636,-1,394,0.497,14.456,0.5,51.357,14.286,-1,394,0.497,14.456,0.5,51.357,14.286,-1
2025-04-11 00:48:11.701989,e9437260-b7af-4169-b23f-e80b008310e9,KXHIGHNY-25APR11-B48.5,83448.298,-2.9,-7.7,4.8,0.423,-1.111,1.534,-3.323,-1.789,96.0,9.0,0.0,51,49,0,30,-3.0,33.253,51,0,153,0.5,14.454,0.25,51.25,23.25,0,328,0.527,16.026,0.5,51.5,19.8,0,388,0.515,15.268,0.417,51.417,17.75,0,424,0.488,14.509,0.467,51.333,15.333,0,424,0.488,14.509,0.467,51.333,15.333,0
2025-04-11 00:48:46.132496,dd6be045-1ad9-4b59-8d8a-2b6adf2ee929,KXHIGHNY-25APR11-T48,83413.868,-0.9,-5.7,4.8,2.471,0.889,1.581,-3.371,-1.789,96.0,9.0,0.0,16,84,0,5,-5.0,-78.013,-84,1,269,2.268,23.354,0.375,16.5,22.0,4,364,2.179,22.746,0.444,16.667,19.889,4,444,1.954,19.916,0.583,17.0,20.5,4,540,1.817,18.815,0.571,17.071,19.0,4,540,1.817,18.815,0.571,17.071,19.0,4
2025-04-11 00:48:46.132496,c65c30d3-234d-4d89-a603-d37b27583e36,KXHIGHNY-25APR11-T48,83413.868,-0.9,-5.7,4.8,2.471,0.889,1.581,-3.371,-1.789,96.0,9.0,0.0,16,84,0,3,-5.0,-78.35,-84,1,269,2.268,23.354,0.375,16.5,22.0,4,364,2.179,22.746,0.444,16.667,19.889,4,444,1.954,19.916,0.583,17.0,20.5,4,540,1.817,18.815,0.571,17.071,19.0,4,540,1.817,18.815,0.571,17.071,19.0,4
