time,trade_id,ticker,time_to_strike,day_forecast_strike_dev,current_forecast_strike_dev,day_current_forecast_dev,day_wind_gusts_max,day_wind_speed_max,day_cloud_cover_max,day_cloud_cover_min,day_sunshine_duration,hour_wind_gusts,hour_wind_speed,hour_cloud_cover,hour_cloud_cover_high,kalshi_strike_dev,polymk_strike_dev,kalshi_polymk_dev,kalshi_day_forecast_dev,polymk_day_forecast_dev,day_forecast_percipitation,day_forecast_rain,hour_forecast_rain,yes_price,no_price,taker_side,count,shift,impact,result,outcome,count_agg_2,yes_price_vol_2,count_vol_2,taker_side_sentiment_2,yes_price_sentiment_2,count_sentiment_2,yes_price_trend_2,count_agg_5,yes_price_vol_5,count_vol_5,taker_side_sentiment_5,yes_price_sentiment_5,count_sentiment_5,yes_price_trend_5,count_agg_15,yes_price_vol_15,count_vol_15,taker_side_sentiment_15,yes_price_sentiment_15,count_sentiment_15,yes_price_trend_15,count_agg_60,yes_price_vol_60,count_vol_60,taker_side_sentiment_60,yes_price_sentiment_60,count_sentiment_60,yes_price_trend_60,count_agg_120,yes_price_vol_120,count_vol_120,taker_side_sentiment_120,yes_price_sentiment_120,count_sentiment_120,yes_price_trend_120
2025-04-16 23:59:31.580621,494ae110-09e7-4287-98f6-745ec1fd0d02,KXHIGHNY-25APR17-B62.5,86368.419,1.1,-19.2,20.3,45.4,23.9,100,0,43981.96,39.2,19.5,2,0,0.0,-0.965,0.965,1.1,2.065,0,0.0,0.0,41,59,1,2,-1.0,-30.53,-41,0,2,0.0,0.0,1.0,41.0,2.0,0,2,0.0,0.0,1.0,41.0,2.0,0,2,0.0,0.0,1.0,41.0,2.0,0,2,0.0,0.0,1.0,41.0,2.0,0,2,0.0,0.0,1.0,41.0,2.0,0
2025-04-17 00:02:57.274599,f65330ab-7db3-442d-a082-a716bbfbd76c,KXHIGHNY-25APR17-B60.5,86162.725,3.1,-18.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,1.139,1.036,0.103,1.961,2.064,0,0.0,0.0,31,69,1,1,-3.0,-24.046,-31,0,26,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0
2025-04-17 00:02:57.274599,e733abca-229b-4444-abc8-922c7d0c277b,KXHIGHNY-25APR17-B60.5,86162.725,3.1,-18.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,1.139,1.036,0.103,1.961,2.064,0,0.0,0.0,31,69,1,25,-3.0,-24.056,-31,0,26,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0,28,0.0,16.971,1.0,31.0,13.0,0
2025-04-17 00:03:03.350755,b20bb390-2ec4-4464-b28a-5bbf6c67bc52,KXHIGHNY-25APR17-B60.5,86156.649,3.1,-18.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,1.123,1.036,0.088,1.977,2.064,0,0.0,0.0,32,68,1,74,-3.0,-25.029,-32,0,100,0.577,37.207,1.0,31.333,33.333,-1,102,0.577,37.207,1.0,31.333,33.333,-1,102,0.577,37.207,1.0,31.333,33.333,-1,102,0.577,37.207,1.0,31.333,33.333,-1,102,0.577,37.207,1.0,31.333,33.333,-1
2025-04-17 00:09:19.509817,161d74d5-ebab-459b-9fdd-a4be857922be,KXHIGHNY-25APR17-B66.5,85780.49,-2.9,-24.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,-4.289,-4.964,0.675,1.389,2.064,0,0.0,0.0,10,90,1,1,3.0,-1.872,-10,0,1,0.0,0.0,1.0,10.0,1.0,0,1,0.0,0.0,1.0,10.0,1.0,0,103,0.0,0.0,1.0,10.0,1.0,0,103,0.0,0.0,1.0,10.0,1.0,0,103,0.0,0.0,1.0,10.0,1.0,0
2025-04-17 00:12:59.486414,4e4c1114-a0bb-4ee6-9e70-d947f1f4c06e,KXHIGHNY-25APR17-B60.5,85560.514,3.1,-18.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,1.797,1.039,0.759,1.303,2.061,0,0.0,0.0,28,72,0,2,-3.0,21.022,28,0,2,0.0,0.0,0.0,28.0,2.0,0,3,0.0,0.0,0.0,28.0,2.0,0,105,1.732,34.181,0.75,30.5,25.5,3,105,1.732,34.181,0.75,30.5,25.5,3,105,1.732,34.181,0.75,30.5,25.5,3
2025-04-17 00:29:26.569042,d61578ff-6b8c-4f5a-9d4c-8f60994a8306,KXHIGHNY-25APR17-B62.5,84573.431,1.1,-20.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,-0.203,-0.975,0.773,1.303,2.075,0,0.0,0.0,41,59,1,3,-1.0,-30.508,-41,0,4,0.0,1.414,1.0,41.0,2.0,0,4,0.0,1.414,1.0,41.0,2.0,0,4,0.0,1.414,1.0,41.0,2.0,0,109,0.0,1.0,1.0,41.0,2.0,0,109,0.0,1.0,1.0,41.0,2.0,0
2025-04-17 00:29:26.569042,83904663-4178-4719-8d88-4d954f76fd87,KXHIGHNY-25APR17-B62.5,84573.431,1.1,-20.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,-0.203,-0.975,0.773,1.303,2.075,0,0.0,0.0,41,59,1,1,-1.0,-30.514,-41,0,4,0.0,1.414,1.0,41.0,2.0,0,4,0.0,1.414,1.0,41.0,2.0,0,4,0.0,1.414,1.0,41.0,2.0,0,109,0.0,1.0,1.0,41.0,2.0,0,109,0.0,1.0,1.0,41.0,2.0,0
2025-04-17 00:29:38.093540,71d06af2-7bff-415d-a3f7-23d48dc84144,KXHIGHNY-25APR17-B60.5,84561.906,3.1,-18.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,1.711,1.025,0.686,1.389,2.075,0,0.0,0.0,32,68,1,2,-3.0,-25.016,-32,0,6,0.0,0.0,1.0,32.0,2.0,0,6,0.0,0.0,1.0,32.0,2.0,0,6,0.0,0.0,1.0,32.0,2.0,0,111,1.643,31.412,0.8,30.8,20.8,-1,111,1.643,31.412,0.8,30.8,20.8,-1
2025-04-17 00:29:46.627723,f5b5592b-9ef8-4079-8a84-c554e3438b8b,KXHIGHNY-25APR17-B62.5,84553.372,1.1,-20.1,21.2,45.4,23.9,100,0,43981.96,45.4,23.9,47,0,-0.289,-0.975,0.686,1.389,2.075,0,0.0,0.0,41,59,1,22,-1.0,-30.448,-41,0,29,0.0,10.21,1.0,41.0,6.75,0,29,0.0,10.21,1.0,41.0,6.75,0,29,0.0,10.21,1.0,41.0,6.75,0,134,0.0,9.094,1.0,41.0,5.8,0,134,0.0,9.094,1.0,41.0,5.8,0
