time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-05-22 10:13:25.474396,e3668213-3218-4dab-8ea8-b78ffc4d8ac7,KXHIGHDEN-25MAY23-B82.5,135934.526,3,-3.0,82.5,81.8,16,84,1,0.0,-0.7,-0.7,0.0,16.0,0.0,0.0,0.0,0.0,-44.361,-15.0,-16,0
2025-05-22 10:13:58.648715,9696aa1e-c266-4c5b-b96c-40024b980c14,KXHIGHDEN-25MAY23-T82,135901.351,3,-3.5,82.295,81.8,10,90,1,0.295,-0.2,-0.495,10.0,14.4,0.0,0.0,0.0,0.0,-61.434,-9.0,-10,0
2025-05-22 10:14:17.159161,03323ec3-1d4f-43dc-b7b0-e7c478b1eee5,KXHIGHDEN-25MAY23-B84.5,135882.841,3,-1.0,83.692,81.8,38,62,1,-0.808,-2.7,-1.892,9.0,12.96,38.0,0.0,0.0,0.0,-191.205,61.0,62,1
2025-05-22 10:16:07.352470,2dfd33d3-18e7-4bf3-88af-78e60af20da3,KXHIGHDEN-25MAY23-B86.5,135772.648,14,1.0,84.652,81.8,28,72,0,-1.848,-4.7,-2.852,8.1,11.664,34.2,28.0,0.0,0.0,-259.701,27.0,28,0
2025-05-22 10:31:59.663377,7b87c885-d0b1-4c88-baea-df94411d279a,KXHIGHDEN-25MAY23-B88.5,134820.337,1,3.0,85.265,81.8,14,86,0,-3.235,-6.7,-3.465,7.29,10.498,30.78,25.2,14.0,0.0,-262.905,13.0,14,0
2025-05-22 10:35:26.479929,bfd34057-bad0-4588-9717-bfead9dbd071,KXHIGHDEN-25MAY23-B88.5,134613.52,32,3.0,85.322,81.8,14,86,0,-3.178,-6.7,-3.522,6.561,9.448,27.702,22.68,14.0,0.0,-233.314,10.157,14,0
2025-05-22 10:35:26.479929,6816b3e6-7b77-4f1e-b9dc-d98ed02802c8,KXHIGHDEN-25MAY23-B88.5,134613.52,200,3.0,85.203,81.8,10,90,0,-3.297,-6.7,-3.403,5.905,8.503,24.932,20.412,10.0,0.0,-193.461,5.112,10,0
2025-05-22 10:35:26.479929,52876069-e3a5-4be7-a0c8-6902df9efeb9,KXHIGHDEN-25MAY23-B88.5,134613.52,200,3.0,85.354,81.8,12,88,0,-3.146,-6.7,-3.554,5.314,7.653,22.439,18.371,12.0,0.0,-177.545,6.518,12,0
2025-05-22 10:35:26.479929,235cb4df-98c3-464b-a2f3-09f3233cb766,KXHIGHDEN-25MAY23-B88.5,134613.52,3,3.0,85.515,81.8,14,86,0,-2.985,-6.7,-3.715,4.783,6.887,20.195,16.534,14.0,0.0,-164.801,8.109,14,0
2025-05-22 10:40:03.908428,6b2949ba-a023-49f2-aaf4-7b74713a458f,KXHIGHDEN-25MAY23-B88.5,134336.092,40,3.0,85.311,81.8,9,91,0,-3.189,-6.7,-3.511,4.305,6.199,18.175,14.88,9.0,0.0,-130.254,5.907,9,0
2025-05-22 10:40:03.908428,0c7cb374-32f7-4eb3-a630-0395367b0644,KXHIGHDEN-25MAY23-B88.5,134336.092,7,3.0,85.37,81.8,9,91,0,-3.13,-6.7,-3.57,3.874,5.579,16.358,13.392,9.0,0.0,-115.076,5.317,9,0
2025-05-22 10:59:59.532675,a2dd8c84-3730-4a7b-a3a0-9a3fdc39f232,KXHIGHDEN-25MAY23-B84.5,133140.467,47,-1.0,85.112,81.8,33,67,1,0.612,-2.7,-3.312,3.487,5.021,33.0,12.053,8.1,0.0,-174.79,66.0,67,1
2025-05-22 10:59:59.532675,564f9a36-75e7-460e-b089-75fac08e6bd6,KXHIGHDEN-25MAY23-B84.5,133140.467,200,-1.0,85.059,81.8,35,65,1,0.559,-2.7,-3.259,3.138,4.519,35.0,10.848,7.29,0.0,-175.184,64.0,65,1
2025-05-22 10:59:59.532675,080cf579-0c77-4519-a40a-e976f76e2a0c,KXHIGHDEN-25MAY23-B84.5,133140.467,1,-1.0,85.044,81.8,33,67,1,0.544,-2.7,-3.244,2.824,4.067,33.0,9.763,6.561,0.0,-158.611,66.0,67,1
2025-05-22 11:36:15.698460,a3464ca5-0591-44a7-a31a-82db7ef08b4b,KXHIGHDEN-25MAY23-B88.5,130964.302,50,3.0,85.243,81.8,9,91,0,-3.257,-6.7,-3.443,2.542,3.66,29.7,8.787,9.0,0.0,-146.708,5.918,9,0
2025-05-22 11:36:45.541220,8684cb6f-9aab-412e-853d-79a543e6e66b,KXHIGHDEN-25MAY23-B86.5,130934.459,17,1.0,85.723,81.8,34,66,1,-0.777,-4.7,-3.923,2.059,2.965,24.057,34.0,7.29,0.0,-215.599,-33.0,-34,0
2025-05-22 11:36:45.541220,fe82b9b7-bd1a-4181-9fe2-fa73f643fcc7,KXHIGHDEN-25MAY23-B86.5,130934.459,26,1.0,85.684,81.8,34,66,1,-0.816,-4.7,-3.884,2.288,3.294,26.73,34.0,8.1,0.0,-230.49,-33.0,-34,0
2025-05-22 11:43:32.687780,43fa94e6-a927-499e-84a5-d394c0db38d8,KXHIGHDEN-25MAY23-B84.5,130527.312,99,-1.0,85.497,81.8,36,64,1,0.997,-2.7,-3.697,1.853,2.668,36.0,30.6,6.561,0.0,-249.793,63.0,64,1
2025-05-22 11:44:01.996890,f625ce84-b476-4299-86d6-4282bd7a0c9f,KXHIGHDEN-25MAY23-B84.5,130498.003,98,-1.0,85.436,81.8,37,63,1,0.936,-2.7,-3.636,1.668,2.402,37.0,27.54,5.905,0.0,-238.359,62.0,63,1
2025-05-22 12:23:00.908998,b405a9da-2d42-405e-ab77-c0a25b61d44a,KXHIGHDEN-25MAY23-B86.5,128159.091,20,1.0,85.564,81.8,34,66,1,-0.936,-4.7,-3.764,1.501,2.161,33.3,34.0,5.314,0.0,-247.784,-32.48,-34,0
2025-05-22 12:42:18.036556,b47a8d72-0d64-4e48-b2ea-695ceaf9839f,KXHIGHDEN-25MAY23-B86.5,127001.963,200,1.0,85.633,81.8,36,64,1,-0.867,-4.7,-3.833,1.351,1.945,29.97,36.0,4.783,0.0,-240.097,-34.791,-36,0
