time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-01-11 10:24:06.563378,742ec046-c396-4f93-a92f-58c974b8e4d0,KXHIGHDEN-25JAN12-B37.5,135293.437,6,1.0,37.5,36.2,18,82,0,0.0,-1.3,-1.3,0.0,0.0,0.0,18.0,0.0,0.0,-52.027,17.0,18,0
2025-01-11 10:31:33.473883,6a106920-cb6f-4c85-b939-15d544a2391b,KXHIGHDEN-25JAN12-T33,134846.526,1,-3.5,34.96,36.2,21,79,1,1.96,3.2,1.24,21.0,0.0,0.0,16.2,0.0,0.0,-109.052,-19.77,-21,0
2025-01-11 10:31:33.473883,6102c3da-ee8b-43b5-a103-ac8396916c29,KXHIGHDEN-25JAN12-T33,134846.526,10,-3.5,35.565,36.2,11,89,1,2.565,3.2,0.635,11.0,0.0,0.0,14.58,0.0,0.0,-65.446,-7.0,-11,0
2025-01-11 10:33:49.696359,1c40b07f-cd49-4cd7-b729-241f26a7baec,KXHIGHDEN-25JAN12-T33,134710.304,11,-3.5,34.731,36.2,21,79,1,1.731,3.2,1.469,21.0,0.0,0.0,13.122,0.0,0.0,-97.715,-19.771,-21,0
2025-01-11 11:14:40.093561,da7c9006-a750-48c9-b7f4-6a81f37bab7c,KXHIGHDEN-25JAN12-B35.5,132259.906,10,-1.0,35.117,36.2,31,69,1,-0.383,0.7,1.083,18.9,0.0,31.0,11.81,0.0,0.0,-191.161,-30.0,-31,0
2025-01-11 11:14:40.093561,34beaf35-b3a1-411a-8825-6d6d32ed64b4,KXHIGHDEN-25JAN12-B35.5,132259.906,66,-1.0,35.125,36.2,29,71,1,-0.375,0.7,1.075,17.01,0.0,29.0,10.629,0.0,0.0,-170.976,-28.0,-29,0
2025-01-11 11:14:40.093561,05989eee-e8c5-4f5a-8c45-1d285184fbb4,KXHIGHDEN-25JAN12-B35.5,132259.906,6,-1.0,35.124,36.2,26,74,1,-0.376,0.7,1.076,15.309,0.0,26.0,9.566,0.0,0.0,-148.082,-25.0,-26,0
2025-01-11 11:16:28.330592,924bba7f-a151-4ed4-b567-7ba32ffd9b03,KXHIGHDEN-25JAN12-B37.5,132151.669,61,1.0,35.904,36.2,31,69,1,-1.596,-1.3,0.296,13.778,0.0,23.4,31.0,0.0,0.0,-216.369,-30.0,-31,0
2025-01-11 11:49:49.207961,18e0027e-9993-41dc-9c69-43d85e0572a0,KXHIGHDEN-25JAN12-B37.5,130150.792,2,1.0,36.268,36.2,46,54,1,-1.232,-1.3,-0.068,12.4,0.0,21.06,46.0,0.0,0.0,-271.516,-45.0,-46,0
2025-01-11 12:08:59.273898,f1789edf-997b-4fa2-ac1d-937eb98ac8f9,KXHIGHDEN-25JAN12-B37.5,129000.726,12,1.0,36.342,36.2,46,54,1,-1.158,-1.3,-0.142,11.16,0.0,18.954,46.0,0.0,0.0,-258.803,-45.0,-46,0
