time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-01-06 15:22:51.277032,8597493c-42b7-4bfe-9245-c99ae5a6a043,KXHIGHLAX-25JAN07-T70,117368.723,1,3.5,70.0,72.5,75,25,1,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,75.0,-323.812,24.0,25,1
2025-01-06 15:50:59.365953,98ec4fdb-463e-412b-a96a-4a316351f5ca,KXHIGHLAX-25JAN07-B69.5,115680.634,1,3.0,69.797,72.5,46,54,1,0.297,3.0,2.703,0.0,0.0,0.0,0.0,46.0,67.5,-460.436,-45.0,-46,0
2025-01-06 15:51:09.015728,d38dc562-a919-4133-ab90-5f148cbe6c59,KXHIGHLAX-25JAN07-T70,115670.984,1,3.5,69.821,72.5,74,26,1,-0.179,2.5,2.679,0.0,0.0,0.0,0.0,41.4,74.0,-472.645,25.0,26,1
2025-01-06 16:03:26.917933,cb09fe66-1925-45bd-a4f4-d222e3d42133,KXHIGHLAX-25JAN07-B69.5,114933.082,100,3.0,69.825,72.5,36,64,0,0.325,3.0,2.675,0.0,0.0,0.0,0.0,36.0,66.6,-408.64,35.0,36,0
2025-01-06 16:03:26.917933,7a38e161-c976-4f92-ac14-2bdd9d8515dd,KXHIGHLAX-25JAN07-B69.5,114933.082,1,3.0,69.812,72.5,36,64,0,0.312,3.0,2.688,0.0,0.0,0.0,0.0,36.0,59.94,-374.362,35.0,36,0
2025-01-06 16:03:26.917933,4c3b07e1-5d45-43be-b470-6d0f493ca192,KXHIGHLAX-25JAN07-B69.5,114933.082,5,3.0,69.797,72.5,37,63,0,0.297,3.0,2.703,0.0,0.0,0.0,0.0,37.0,53.946,-348.74,36.0,37,0
2025-01-06 16:45:53.424974,9811552f-f474-46ac-a0a7-0b6a301889a0,KXHIGHLAX-25JAN07-T70,112386.575,5,3.5,69.842,72.5,72,28,1,-0.158,2.5,2.658,0.0,0.0,0.0,0.0,33.3,72.0,-424.655,27.0,28,1
2025-01-06 16:45:53.516607,df75a9c7-bf4b-43aa-b509-efc8dde8e942,KXHIGHLAX-25JAN07-T63,112386.483,5,-3.5,69.77,72.5,1,99,0,6.77,9.5,2.73,1.0,0.0,0.0,0.0,29.97,64.8,-372.205,0.0,1,0
2025-01-06 16:45:53.561864,d3d33b66-592f-4352-b15a-48b81ae28d7d,KXHIGHLAX-25JAN07-B67.5,112386.438,5,1.0,69.646,72.5,5,95,0,2.146,5.0,2.854,0.9,0.0,0.0,5.0,26.973,58.32,-333.95,4.0,5,0
2025-01-06 16:45:53.567547,7cf74a8d-b7ca-4f88-95bb-ae0787c34fb4,KXHIGHLAX-25JAN07-B63.5,112386.432,5,-3.0,69.572,72.5,1,99,0,6.072,9.0,2.928,0.81,1.0,0.0,4.5,24.276,52.488,-291.908,0.0,1,0
2025-01-06 16:45:53.604100,269b5a9b-c7a2-4250-beb0-b46c5ffca602,KXHIGHLAX-25JAN07-B65.5,112386.396,5,-1.0,69.466,72.5,2,98,0,3.966,7.0,3.034,0.729,0.9,2.0,4.05,21.848,47.239,-256.226,1.0,2,0
2025-01-06 16:45:53.607434,cf5fbb3d-2382-4da1-b22a-049d251c1031,KXHIGHLAX-25JAN07-B69.5,112386.393,5,3.0,69.467,72.5,23,77,0,-0.033,3.0,3.033,0.656,0.81,1.8,3.645,23.0,42.515,-236.868,21.862,23,0
2025-01-06 17:05:51.470949,ca48408d-9007-4784-8e16-fbdabef7ac56,KXHIGHLAX-25JAN07-T70,111188.529,147,3.5,69.448,72.5,36,64,0,-0.552,2.5,3.052,0.59,0.729,1.62,3.28,20.7,36.0,-195.868,-63.0,-64,1
2025-01-06 17:05:51.470949,217ee31e-8b39-4a93-a1c3-1cfd208bc58d,KXHIGHLAX-25JAN07-T70,111188.529,5,3.5,69.49,72.5,37,63,0,-0.51,2.5,3.01,0.531,0.656,1.458,2.952,18.63,37.0,-191.226,-62.0,-63,1
2025-01-06 17:10:21.839921,b1017d15-bb76-4ebb-ae5d-7490fe88ac56,KXHIGHLAX-25JAN07-T70,110918.16,5,3.5,69.73,72.5,74,26,1,-0.27,2.5,2.77,0.43,0.531,1.181,2.391,15.09,74.0,-361.04,25.0,26,1
2025-01-06 17:10:21.839921,c5edb892-b450-4be6-b90b-0e0c58b3f83d,KXHIGHLAX-25JAN07-T70,110918.16,5,3.5,69.703,72.5,73,27,1,-0.297,2.5,2.797,0.478,0.59,1.312,2.657,16.767,73.0,-362.766,26.0,27,1
2025-01-06 17:10:21.935485,80ce6ad9-44e2-4794-876a-664989e2312b,KXHIGHLAX-25JAN07-B67.5,110918.065,5,1.0,69.632,72.5,6,94,0,2.132,5.0,2.868,0.387,0.478,1.063,6.0,13.581,66.6,-325.158,5.0,6,0
2025-01-06 17:10:21.951949,f0e7e901-ef6d-44ff-a989-08b8fb4ad86e,KXHIGHLAX-25JAN07-T63,110918.048,5,-3.5,69.497,72.5,2,98,0,6.497,9.5,3.003,2.0,0.43,0.957,5.4,12.223,59.94,-286.041,1.0,2,0
2025-01-06 17:10:21.965586,446b2e1e-21c6-4b56-b863-0969107a8bf1,KXHIGHLAX-25JAN07-B63.5,110918.034,5,-3.0,69.367,72.5,2,98,0,5.867,9.0,3.133,1.8,2.0,0.861,4.86,11.001,53.946,-251.515,1.0,2,0
2025-01-06 17:10:21.980780,a7b06ae1-0e2d-4cdd-85b4-5986c099d84a,KXHIGHLAX-25JAN07-B65.5,110918.019,5,-1.0,69.243,72.5,3,97,0,3.743,7.0,3.257,1.62,1.8,3.0,4.374,9.901,48.551,-222.795,2.0,3,0
2025-01-06 17:10:21.998448,683930d2-54c6-49b0-b06e-823f56fad231,KXHIGHLAX-25JAN07-B69.5,110918.002,5,3.0,69.29,72.5,23,77,0,-0.21,3.0,3.21,1.458,1.62,2.7,3.937,23.0,43.696,-246.576,21.879,23,0
2025-01-06 17:23:58.248021,740c236b-497f-4cb5-a735-4ee8353bef9f,KXHIGHLAX-25JAN07-T70,110101.752,97,3.5,69.243,72.5,35,65,0,-0.757,2.5,3.257,1.312,1.458,2.43,3.543,20.7,35.0,-194.706,-64.0,-65,1
2025-01-06 17:23:58.248021,0d462416-0670-407e-a19d-5133aef9d418,KXHIGHLAX-25JAN07-T70,110101.752,53,3.5,69.297,72.5,36,64,0,-0.703,2.5,3.203,1.181,1.312,2.187,3.189,18.63,36.0,-189.457,-63.0,-64,1
2025-01-06 17:39:48.613320,a21aaf87-c59b-4476-946a-15011708817c,KXHIGHLAX-25JAN07-B69.5,109151.387,5,3.0,69.317,72.5,23,77,0,-0.183,3.0,3.183,1.063,1.181,1.968,2.87,23.0,32.4,-189.428,21.853,23,0
2025-01-06 17:39:48.613320,6aeb383e-852a-495a-bc83-0fb951752532,KXHIGHLAX-25JAN07-B69.5,109151.387,95,3.0,69.322,72.5,22,78,0,-0.178,3.0,3.178,0.957,1.063,1.771,2.583,22.0,29.16,-169.84,20.911,22,0
2025-01-06 17:39:48.735056,f2dd5a8d-5d03-4a17-8ec0-7887dfd2ee1e,KXHIGHLAX-25JAN07-B69.5,109151.265,5,3.0,69.329,72.5,22,78,0,-0.171,3.0,3.171,0.861,0.957,1.594,2.325,22.0,26.244,-156.287,20.878,22,0
2025-01-06 17:39:48.735056,a29712a3-a134-4831-af4b-9c1faf6c12a6,KXHIGHLAX-25JAN07-B69.5,109151.265,100,3.0,69.333,72.5,21,79,0,-0.167,3.0,3.167,0.775,0.861,1.435,2.092,21.0,23.62,-140.358,19.874,21,0
2025-01-06 17:39:48.894672,68e0979c-d6f8-4f20-bb21-a62b9988861a,KXHIGHLAX-25JAN07-B69.5,109151.105,50,3.0,69.337,72.5,20,80,0,-0.163,3.0,3.163,0.697,0.775,1.291,1.883,20.0,21.258,-125.966,18.87,20,0
2025-01-06 17:39:49.041452,ea8d7f8d-acbb-410a-aa02-8eb323f3f4b0,KXHIGHLAX-25JAN07-T70,109150.959,5,3.5,69.709,72.5,72,28,1,-0.291,2.5,2.791,0.628,0.697,1.162,1.695,18.0,72.0,-360.471,27.0,28,1
2025-01-06 17:39:49.041452,3bd3ab76-d245-4ac2-a3e0-3c5686bdbe9d,KXHIGHLAX-25JAN07-T70,109150.959,12,3.5,69.735,72.5,73,27,1,-0.265,2.5,2.765,0.565,0.628,1.046,1.525,16.2,73.0,-358.397,26.0,27,1
2025-01-06 17:39:49.203327,08804d3c-1907-4f8c-b062-8555c9c0ae90,KXHIGHLAX-25JAN07-T70,109150.797,99,3.5,69.761,72.5,75,25,1,-0.239,2.5,2.739,0.508,0.565,0.941,1.373,14.58,75.0,-362.592,24.0,25,1
2025-01-06 17:39:49.324358,6e154085-3256-4b45-a5bf-051f12af9219,KXHIGHLAX-25JAN07-B63.5,109150.676,5,-3.0,69.652,72.5,2,98,0,6.152,9.0,2.848,0.458,2.0,0.847,1.235,13.122,67.5,-319.248,1.0,2,0
2025-01-06 17:39:49.333604,40be4cbc-fe29-4f9e-969d-07d8015df44d,KXHIGHLAX-25JAN07-B69.5,109150.666,5,3.0,69.649,72.5,13,87,0,0.149,3.0,2.851,0.412,1.8,0.763,1.112,13.0,60.75,-283.434,11.87,13,0
2025-01-06 17:39:49.440929,163d9e30-7809-421a-b7f1-54a7fb2a75b2,KXHIGHLAX-25JAN07-B65.5,109150.559,5,-1.0,69.517,72.5,3,97,0,4.017,7.0,2.983,0.371,1.62,3.0,1.001,11.7,54.675,-251.264,2.0,3,0
2025-01-06 17:39:49.449958,480d55b0-488a-4627-ba29-51356f7806bd,KXHIGHLAX-25JAN07-T63,109150.55,5,-3.5,69.354,72.5,2,98,0,6.354,9.5,3.146,2.0,1.458,2.7,0.901,10.53,49.208,-221.028,0.751,2,0
2025-01-06 17:39:49.459011,e6b24e22-95e8-4980-a8fd-dc813088439f,KXHIGHLAX-25JAN07-B67.5,109150.541,5,1.0,69.207,72.5,6,94,0,1.707,5.0,3.293,1.8,1.312,2.43,6.0,9.477,44.287,-203.512,5.0,6,0
2025-01-06 17:51:46.541537,93eb135d-4b53-4585-8ce5-866e3d7faff3,KXHIGHLAX-25JAN07-T63,108433.458,45,-3.5,69.273,72.5,1,99,0,6.273,9.5,3.227,1.0,1.181,2.187,5.4,8.529,39.858,-176.187,-0.277,1,0
2025-01-06 17:52:49.162385,e5771833-a557-4f03-98ba-a9f7164cadbc,KXHIGHLAX-25JAN07-B69.5,108370.838,100,3.0,69.324,72.5,23,77,1,-0.176,3.0,3.176,0.9,1.063,1.968,4.86,23.0,35.872,-209.525,-21.739,-23,0
2025-01-06 17:52:49.162385,2b258309-341c-4763-bb39-24414e9b877e,KXHIGHLAX-25JAN07-B69.5,108370.838,27,3.0,69.331,72.5,23,77,1,-0.169,3.0,3.169,0.81,0.957,1.771,4.374,23.0,32.285,-191.549,-21.861,-23,0
2025-01-06 17:53:14.178375,d660d188-9178-424f-81cf-5995e0b8f794,KXHIGHLAX-25JAN07-T70,108345.822,100,3.5,69.615,72.5,71,29,0,-0.385,2.5,2.885,0.729,0.861,1.594,3.937,20.7,71.0,-371.153,-26.855,-29,1
2025-01-06 17:53:14.178375,b4096594-3848-4e38-8210-f9fc9b8ee384,KXHIGHLAX-25JAN07-T70,108345.822,100,3.5,69.647,72.5,72,28,0,-0.353,2.5,2.853,0.656,0.775,1.435,3.543,18.63,72.0,-366.934,-26.619,-28,1
2025-01-06 17:55:46.109832,7f0be920-ff45-43f2-9269-c1e93b585c16,KXHIGHLAX-25JAN07-T63,108193.89,400,-3.5,69.616,72.5,1,99,0,6.616,9.5,2.884,1.0,0.697,1.291,3.189,16.767,64.8,-321.35,-0.197,1,0
