time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-05-18 10:16:02.322126,68743dc5-47f0-41f7-9290-9da1a53683ea,KXHIGHLAX-25MAY19-T69,135777.678,10,-3.5,69.0,71.2,11,89,1,0.0,2.2,2.2,11.0,0.0,0.0,0.0,0.0,0.0,-26.377,-10.0,-11,0
2025-05-18 10:16:02.417429,a53942cc-ba0b-44d4-8e11-ac23a33ce48a,KXHIGHLAX-25MAY19-B69.5,135777.583,12,-3.0,69.34,71.2,21,79,1,-0.16,1.7,1.86,9.9,21.0,0.0,0.0,0.0,0.0,-86.631,-20.0,-21,0
2025-05-18 10:16:02.727480,868894f2-85f3-490e-b5b7-c3e019be6257,KXHIGHLAX-25MAY19-B73.5,135777.273,40,1.0,71.028,71.2,19,81,0,-2.472,-2.3,0.172,8.91,18.9,0.0,19.0,0.0,0.0,-130.982,18.0,19,0
2025-05-18 10:20:53.706564,f7755953-5866-4d6c-ac9d-965df45b5517,KXHIGHLAX-25MAY19-T69,135486.293,10,-3.5,70.776,71.2,14,86,0,1.776,2.2,0.424,14.0,17.01,0.0,17.1,0.0,0.0,-133.698,13.0,14,0
2025-05-18 10:20:54.641465,3c9f6353-c4c5-47b8-96f5-e1a2dcbe8db0,KXHIGHLAX-25MAY19-B69.5,135485.359,17,-3.0,70.453,71.2,30,70,0,0.953,1.7,0.747,12.6,30.0,0.0,15.39,0.0,0.0,-176.032,29.0,30,0
2025-05-18 10:25:54.940860,cf1f849d-4cc6-413f-a460-471902094b29,KXHIGHLAX-25MAY19-T69,135185.059,7,-3.5,70.358,71.2,15,85,0,1.358,2.2,0.842,15.0,27.0,0.0,13.851,0.0,0.0,-166.014,12.644,15,0
2025-05-18 10:25:55.345109,19274649-19ed-4555-96fd-d13f2aeb5402,KXHIGHLAX-25MAY19-B69.5,135184.655,14,-3.0,70.27,71.2,30,70,0,0.77,1.7,0.93,13.5,30.0,0.0,12.466,0.0,0.0,-168.624,29.0,30,0
2025-05-18 10:27:05.564988,17e14376-4c12-45e9-8d8b-60ab90be64ae,KXHIGHLAX-25MAY19-T69,135114.435,5,-3.5,70.225,71.2,14,86,0,1.225,2.2,0.975,14.0,27.0,0.0,11.219,0.0,0.0,-153.059,11.622,14,0
2025-05-18 10:36:55.841400,4723c2e3-1fd4-469c-a0e3-c6f6c9e7abda,KXHIGHLAX-25MAY19-B69.5,134524.159,41,-3.0,70.054,71.2,35,65,1,0.554,1.7,1.146,11.34,35.0,0.0,9.088,0.0,0.0,-172.03,-34.0,-35,0
2025-05-18 10:36:55.841400,30446e08-fba3-492a-8fed-72612cdc2b3c,KXHIGHLAX-25MAY19-B69.5,134524.159,77,-3.0,69.999,71.2,37,63,1,0.499,1.7,1.201,10.206,37.0,0.0,8.179,0.0,0.0,-174.501,-36.0,-37,0
2025-05-18 10:36:55.841400,62a5b835-ed03-4839-9e32-4851fdabcf0a,KXHIGHLAX-25MAY19-B69.5,134524.159,15,-3.0,70.123,71.2,32,68,1,0.623,1.7,1.077,12.6,32.0,0.0,10.097,0.0,0.0,-166.176,-31.0,-32,0
2025-05-18 10:37:06.637348,2b5ee9ec-4328-41f6-bb16-5977804adc94,KXHIGHLAX-25MAY19-B71.5,134513.363,66,-1.0,70.638,71.2,37,63,1,-0.862,-0.3,0.562,9.185,33.3,37.0,7.361,0.0,0.0,-285.403,62.0,63,1
2025-05-18 10:37:06.637348,277d80c8-d41f-472c-9ea4-ebddc2061cb9,KXHIGHLAX-25MAY19-B71.5,134513.363,66,-1.0,70.657,71.2,35,65,1,-0.843,-0.3,0.543,8.267,29.97,35.0,6.625,0.0,0.0,-256.329,64.0,65,1
2025-05-18 10:56:26.676019,bcb5f624-8e59-4eff-934b-71266e753ad1,KXHIGHLAX-25MAY19-B73.5,133353.324,9,1.0,70.91,71.2,13,87,0,-2.59,-2.3,0.29,7.44,26.973,31.5,13.0,0.0,0.0,-245.822,12.0,13,0
2025-05-18 10:56:47.691178,526133e9-027d-4cac-815f-c8daf54662bf,KXHIGHLAX-25MAY19-B69.5,133332.309,3,-3.0,70.725,71.2,35,65,1,1.225,1.7,0.475,6.696,35.0,28.35,11.7,0.0,0.0,-260.768,-34.0,-35,0
2025-05-18 10:57:04.249200,80e962a9-b1e0-40fa-90fe-ecc21be9f0ca,KXHIGHLAX-25MAY19-T69,133315.751,5,-3.5,70.556,71.2,14,86,0,1.556,2.2,0.644,14.0,31.5,25.515,10.53,0.0,0.0,-253.061,11.519,14,0
2025-05-18 11:18:03.200696,de1d59e1-50f5-4c0b-a2c4-f0e8a6e9f0c4,KXHIGHLAX-25MAY19-T69,132056.799,12,-3.5,70.527,71.2,14,86,0,1.527,2.2,0.673,14.0,28.35,22.964,9.477,0.0,0.0,-225.045,10.138,14,0
2025-05-18 13:56:53.533728,d19ef7fe-ff62-4520-ac77-8e4379d0bf07,KXHIGHLAX-25MAY19-B69.5,122526.466,12,-3.0,70.4,71.2,35,65,1,0.9,1.7,0.8,12.6,35.0,20.667,8.529,0.0,0.0,-237.236,-33.932,-35,0
2025-05-18 13:57:09.399925,0a167ee0-b738-4d81-8cb9-21e8a7629796,KXHIGHLAX-25MAY19-B71.5,122510.6,7,-1.0,70.622,71.2,36,64,1,-0.878,-0.3,0.578,11.34,31.5,36.0,7.676,0.0,0.0,-280.864,63.0,64,1
