time,trade_id,ticker,time_to_strike,count,shift,kalshi_fair,forecast,yes_price,no_price,taker_side,kalshi_strike_delta,forecast_strike_delta,kalshi_forecast_delta,strike_m_3.5,strike_m_3.0,strike_m_1.0,strike_p_1.0,strike_p_3.0,strike_p_3.5,entropy,impact,result,outcome
2025-06-04 10:02:28.038096,640df5aa-ed4d-41b2-8143-b7a6ed8b4529,KXHIGHLAX-25JUN05-B66.5,136591.962,10,-3.0,66.5,68.6,15,85,1,0.0,2.1,2.1,0.0,15.0,0.0,0.0,0.0,0.0,-40.621,-14.0,-15,0
2025-06-04 10:03:10.082371,057b257d-b800-4eed-86b8-fde1ca347545,KXHIGHLAX-25JUN05-B68.5,136549.918,20,-1.0,67.986,68.6,39,61,1,-0.514,0.1,0.614,0.0,13.5,39.0,0.0,0.0,0.0,-178.015,-38.0,-39,0
2025-06-04 10:03:14.832323,5c244d41-cec3-4eed-bb5c-6e5e45dfab0e,KXHIGHLAX-25JUN05-B70.5,136545.168,20,1.0,69.315,68.6,53,47,1,-1.185,-1.9,-0.715,0.0,12.15,35.1,53.0,0.0,0.0,-365.661,46.0,47,1
2025-06-04 10:15:46.738243,40afdf4c-6fbf-4c3f-a66d-0772e3229852,KXHIGHLAX-25JUN05-B72.5,135793.262,24,3.0,69.604,68.6,9,91,0,-2.896,-3.9,-1.004,0.0,10.935,31.59,47.7,9.0,0.0,-339.364,8.0,9,0
2025-06-04 11:00:57.500845,1524c4fb-bb02-4819-b696-b2a5f41cb378,KXHIGHLAX-25JUN05-B66.5,133082.499,15,-3.0,69.259,68.6,21,79,0,2.759,2.1,-0.659,0.0,21.0,28.431,42.93,8.1,0.0,-337.45,20.0,21,0
2025-06-04 11:05:38.941304,991e80ef-353c-4601-ae82-1b90dd339ef5,KXHIGHLAX-25JUN05-B70.5,132801.059,66,1.0,69.057,68.6,26,74,1,-1.443,-1.9,-0.457,0.0,18.9,25.588,26.0,7.29,0.0,-237.701,73.0,74,1
2025-06-04 11:05:38.941304,49b92ffa-9ff3-4ba9-86a0-df4d9f7a7756,KXHIGHLAX-25JUN05-B70.5,132801.059,109,1.0,69.146,68.6,28,72,1,-1.354,-1.9,-0.546,0.0,17.01,23.029,28.0,6.561,0.0,-226.084,71.0,72,1
2025-06-04 11:06:23.362450,d8334d70-68c9-4870-ac81-3a6e53ce4980,KXHIGHLAX-25JUN05-B70.5,132756.638,88,1.0,69.201,68.6,28,72,1,-1.299,-1.9,-0.601,0.0,15.309,20.726,28.0,5.905,0.0,-208.387,71.0,72,1
2025-06-04 11:06:23.362450,45314d35-b37f-4c08-ae49-063e1f5c15e8,KXHIGHLAX-25JUN05-B70.5,132756.638,76,1.0,69.293,68.6,30,70,1,-1.207,-1.9,-0.693,0.0,13.778,18.654,30.0,5.314,0.0,-201.635,69.0,70,1
2025-06-04 11:06:42.881479,cda09bcd-db27-4bc9-8cc8-ffd581177dcf,KXHIGHLAX-25JUN05-B70.5,132737.119,15,1.0,69.331,68.6,29,71,1,-1.169,-1.9,-0.731,0.0,12.4,16.788,29.0,4.783,0.0,-183.712,70.0,71,1
2025-06-04 11:06:56.185564,ec74aadc-5b02-4122-b7f0-9111ad190dd6,KXHIGHLAX-25JUN05-B70.5,132723.814,1,1.0,69.388,68.6,29,71,1,-1.112,-1.9,-0.788,0.0,11.16,15.109,29.0,4.305,0.0,-171.884,69.967,71,1
2025-06-04 11:07:19.239018,94c459ed-5307-4e88-92d8-ccab7d85f982,KXHIGHLAX-25JUN05-B72.5,132700.761,1,3.0,69.61,68.6,8,92,1,-2.89,-3.9,-1.01,0.0,10.044,13.598,26.1,8.0,0.0,-160.435,-6.51,-8,0
2025-06-04 11:07:19.239018,641f0dd2-f32f-47ad-8915-c8941097cc4c,KXHIGHLAX-25JUN05-B72.5,132700.761,6,3.0,69.654,68.6,8,92,1,-2.846,-3.9,-1.054,0.0,9.04,12.239,23.49,8.0,0.0,-141.339,-7.0,-8,0
2025-06-04 11:07:19.239018,0002c2fb-3481-40b1-a047-59be3e8f429d,KXHIGHLAX-25JUN05-B72.5,132700.761,23,3.0,69.701,68.6,8,92,1,-2.799,-3.9,-1.101,0.0,8.136,11.015,21.141,8.0,0.0,-124.623,-7.0,-8,0
2025-06-04 11:09:01.644263,2e90d650-0f78-4cfe-93b2-c6dc85fbc2e8,KXHIGHLAX-25JUN05-B68.5,132598.356,27,-1.0,69.035,68.6,42,58,1,0.535,0.1,-0.435,0.0,4.804,42.0,12.484,4.724,0.0,-203.37,-41.0,-42,0
2025-06-04 11:09:01.644263,4ead6dcc-ecad-4608-9bea-fcb6650f50d0,KXHIGHLAX-25JUN05-B68.5,132598.356,20,-1.0,69.073,68.6,42,58,1,0.573,0.1,-0.473,0.0,5.338,42.0,13.871,5.249,0.0,-211.101,-41.0,-42,0
2025-06-04 11:09:01.644263,5144fa88-c501-45e8-82db-6d85fafb262c,KXHIGHLAX-25JUN05-B68.5,132598.356,12,-1.0,69.13,68.6,40,60,1,0.63,0.1,-0.53,0.0,5.931,40.0,15.412,5.832,0.0,-210.551,-39.0,-40,0
2025-06-04 11:09:01.644263,5f99aaf0-fbea-4d7c-9b4c-459d377a5db3,KXHIGHLAX-25JUN05-B68.5,132598.356,35,-1.0,69.169,68.6,40,60,1,0.669,0.1,-0.569,0.0,6.59,40.0,17.124,6.48,0.0,-220.732,-39.0,-40,0
2025-06-04 11:09:01.644263,9a6996eb-abbb-4e81-bd19-eb840da95d6f,KXHIGHLAX-25JUN05-B68.5,132598.356,1,-1.0,69.21,68.6,40,60,1,0.71,0.1,-0.61,0.0,7.322,40.0,19.027,7.2,0.0,-232.397,-39.0,-40,0
2025-06-04 11:11:13.029488,53d59d2d-932a-44df-9154-b4e4cff80a43,KXHIGHLAX-25JUN05-B66.5,132466.971,7,-3.0,68.44,68.6,22,78,0,1.94,2.1,0.16,0.0,22.0,37.8,11.235,4.252,0.0,-238.636,21.0,22,0
